candidate,scope,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,MEASURED,2023-01-03,2025-12-31,727,4.6471747718806862,3.6471747718806862,0.67092088327378829,0.32899226035107221,0.32899226035107221,1.6032741091226235,145,48.454940530649587,33.089412472734864,92281.193883440326,172592.51998618315,0.42565796946924611,2,0.025794275834977398,-0.44631066482845266
0,chatgpt_5,MEASURED,2023-01-03,2025-12-31,727,4.6925633672775611,3.6925633672775611,0.67635685127650702,0.31927911202077053,0.31927911202077053,1.6045657367517179,114,38.095608417200367,30.868552098054511,70909.972087552102,128847.50003179724,0.3823079973344935,4,0.15935863017435456,-1.675560104751046
0,joint_optical_leader_removal,MEASURED,2023-01-03,2025-12-31,727,2.9303554404190506,1.9303554404190506,0.43229241746347369,0.34808200053402583,0.34808200053402583,1.2220844590482225,154,51.462488563586462,36.257815234912258,65939.965649149381,119977.55824598465,0.43688114737355455,5,0,-0.36319628602690096
