case,window,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
single_sh688205,bull,MEASURED,2023-01-03,2026-06-30,843,6.4005760132584797,5.4005760132584797,0.70270469682320247,0.70114714920675858,0.70114714920675858,1.0685754280676061,25,7.1673861852433278,0.95399633011093532,519.85122028839999,1997.4303399997939,0.98083556351294621,0
single_sh688205,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.73205320226441906,-0.26794679773558094,-0.80357223676461675,0.57234355169129103,0.63574210657230834,-1.1727441088131312,0,0,0,0,0,0.99999449047503985,0
single_sh688205,july_august,MEASURED,2026-07-01,2026-08-31,44,0.88750706483285335,-0.11249293516714665,-0.51059528973094026,0.48152932324963504,0.63574210657230834,-0.23601722067366157,0,0,0,0,0,0.99999423447580604,0
single_sh688205,recovery,MEASURED,2026-09-01,2026-09-11,9,1.1846611608792539,0.18466116087925388,486.55806109601173,0.062076890834848908,0.41517782988264296,6.5934245046849105,0,0,0,0,0,0.99999574532517121,0
remove_sh688205,full,MEASURED,2023-01-03,2026-09-11,896,9.2679451371177297,8.2679451371177297,0.82896512517872845,0.39461461868887127,0.39461461868887127,1.571720093487033,31,8.4059020044543438,0.8885822397665285,475.66410571679995,1827.649679999809,0.94706697159213449,0
remove_sh688205,bull,MEASURED,2023-01-03,2026-06-30,843,12.855890158388108,11.855890158388108,1.0795747614128688,0.39461461868887127,0.39461461868887127,1.9410121751461498,31,8.887558869701726,0.8885822397665285,475.66410571679995,1827.649679999809,0.94429594701824326,0
remove_sh688205,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77165830199296259,-0.22834169800703741,-0.74141703902751366,0.38387002692075489,0.38387002692075489,-1.2947037166877646,0,0,0,0,0,0.9914981381845468,0
remove_sh688205,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72224987529610229,-0.27775012470389771,-0.85748443389933715,0.38387002692075489,0.38387002692075489,-1.9549173355446543,0,0,0,0,0,0.99124503924459662,0
remove_sh688205,recovery,MEASURED,2026-09-01,2026-09-11,9,0.99814543667449063,-0.001854563325509373,-0.065553417559724436,0.06503075868806607,0.3247185820567644,0.082023261045797324,0,0,0,0,0,0.99063794260124771,0
single_sh688249,full,MEASURED,2023-01-03,2026-09-11,896,1.7682427209473202,0.76824272094732016,0.16714010593980322,0.46955821191634772,0.46955821191634772,0.56611685869799988,1,0.27115812917594656,1.0421177415535241,519.85873659719994,1997.4592199997503,0.91070426175453989,0
single_sh688249,bull,MEASURED,2023-01-03,2026-06-30,843,2.9831119120822689,1.9831119120822689,0.36799842682617645,0.45689209079870585,0.45689209079870585,0.9191231384367794,1,0.28669544740973313,1.0421177415535241,519.85873659719994,1997.4592199997503,0.90509052122755962,0
single_sh688249,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77602185734957874,-0.22397814265042126,-0.73369579578290089,0.46955821191634772,0.46955821191634772,-1.0042675349702985,0,0,0,0,0,0.99999488287066707,0
single_sh688249,july_august,MEASURED,2026-07-01,2026-08-31,44,0.6567860354396492,-0.3432139645603508,-0.91931584602108418,0.46955821191634772,0.46955821191634772,-2.1973751022104091,0,0,0,0,0,0.99999471602580681,0
single_sh688249,recovery,MEASURED,2026-09-01,2026-09-11,9,0.90250251825086703,-0.097497481749132975,-0.97640860469694457,0.097497481749132975,0.46342420522900163,-8.574914806353954,0,0,0,0,0,0.99999351467771824,0
remove_sh688249,full,MEASURED,2023-01-03,2026-09-11,896,9.3683318629580068,8.3683318629580068,0.83431586563703153,0.39753921226915911,0.39753921226915911,1.5730133083019555,31,8.4059020044543438,0.88776793520344754,470.55587338759995,1808.0222599998133,0.9447170935767959,0
remove_sh688249,bull,MEASURED,2023-01-03,2026-06-30,843,12.912374944434521,11.912374944434521,1.0821902046152934,0.39753921226915911,0.39753921226915911,1.9355219107614272,31,8.887558869701726,0.88776793520344754,470.55587338759995,1808.0222599998133,0.94185950790494677,0
remove_sh688249,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77127288954657203,-0.22872711045342797,-0.74209022544061054,0.38456179132423163,0.38456179132423163,-1.2990006132414582,0,0,0,0,0,0.99055631753432105,0
remove_sh688249,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72467533185860888,-0.27532466814139112,-0.85459464005438757,0.38456179132423163,0.38456179132423163,-1.9320106132610999,0,0,0,0,0,0.99027379729816911,0
remove_sh688249,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0011811408328084,0.0011811408328084028,0.044058697004604408,0.063273598888761606,0.32117748441399296,0.28307531362819943,0,0,0,0,0,0.98965595553550267,0
single_sh688256,full,MEASURED,2023-01-03,2026-09-11,896,27.886721550504586,26.886721550504586,1.465649107971144,0.617585573196888,0.617585573196888,1.5871994997614858,4,1.0846325167037862,1.003398256879322,519.849895565,1997.4252499997629,0.99734896413721852,0
single_sh688256,bull,MEASURED,2023-01-03,2026-06-30,843,42.783310196951831,41.783310196951831,1.9354787388365899,0.617585573196888,0.617585573196888,1.8278321350191113,4,1.1467817896389325,1.003398256879322,519.849895565,1997.4252499997629,0.99718234969229136,0
single_sh688256,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.7377842735619512,-0.2622157264380488,-0.79541469146582622,0.39265430677931756,0.39265430677931756,-1.4953967415840124,0,0,0,0,0,0.99999911718817491,0
single_sh688256,july_august,MEASURED,2026-07-01,2026-08-31,44,0.69705137706637077,-0.30294862293362923,-0.88478319993679699,0.39265430677931756,0.39265430677931756,-2.1338456999831843,0,0,0,0,0,0.99999909205181181,0
single_sh688256,recovery,MEASURED,2026-09-01,2026-09-11,9,0.93510049592202438,-0.064899504077975623,-0.91378180145809051,0.064899504077975623,0.3481869116221068,-8.5754978228052696,0,0,0,0,0,0.99999900289628085,0
remove_sh688256,full,MEASURED,2023-01-03,2026-09-11,896,8.5801543470614625,7.5801543470614625,0.79112041935160837,0.38879523052826748,0.38879523052826748,1.5257807340335079,31,8.4059020044543438,0.88240991035078831,470.56719990279998,1808.0657799998094,0.93862491045786156,0
remove_sh688256,bull,MEASURED,2023-01-03,2026-06-30,843,11.711378148816285,10.711378148816285,1.0247203592120546,0.38001555456132963,0.38001555456132963,1.882121813800103,31,8.887558869701726,0.88240991035078831,470.56719990279998,1808.0657799998094,0.93544600281006107,0
remove_sh688256,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77502407950532526,-0.22497592049467474,-0.73547756936398834,0.38879523052826748,0.38879523052826748,-1.2474849891257647,0,0,0,0,0,0.98961108395496244,0
remove_sh688256,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72719648007845783,-0.27280351992154217,-0.85153926333047736,0.38879523052826748,0.38879523052826748,-1.876931259772102,0,0,0,0,0,0.98929808246663353,0
remove_sh688256,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0074774358614875,0.0074774358614875247,0.31271473906106451,0.066367660314674226,0.32106584889341605,0.67817253139192935,0,0,0,0,0,0.98864708587007344,0
single_sh688268,full,MEASURED,2023-01-03,2026-09-11,896,1.6811436999522891,0.68114369995228907,0.15126310176239799,0.61787329203708063,0.61787329203708063,0.54188210280769933,4,1.0846325167037862,1.0030240526854017,519.85725832039998,1997.4535399997221,0.99741817272709876,0
single_sh688268,bull,MEASURED,2023-01-03,2026-06-30,843,3.5191167029335482,2.5191167029335482,0.43436620841159423,0.61787329203708063,0.61787329203708063,0.91428707743609583,4,1.1467817896389325,1.0030240526854017,519.85725832039998,1997.4535399997221,0.99725630017458344,0
single_sh688268,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.81747153113880866,-0.18252846886119134,-0.65062266791966361,0.56208101802689647,0.56208101802689647,-0.41832551006641311,0,0,0,0,0,0.99999342747765829,0
single_sh688268,july_august,MEASURED,2026-07-01,2026-08-31,44,0.57517029878694792,-0.42482970121305208,-0.96354710447621272,0.56208101802689647,0.56208101802689647,-2.9278095571458409,0,0,0,0,0,0.99999310651007456,0
single_sh688268,recovery,MEASURED,2026-09-01,2026-09-11,9,0.83056708575040594,-0.16943291424959406,-0.99886456696877868,0.16943291424959406,0.540275374172695,-12.05842411806587,0,0,0,0,0,0.9999916699848056,0
remove_sh688268,full,MEASURED,2023-01-03,2026-09-11,896,9.3719200909480858,8.3719200909480858,0.83450634762055165,0.39562408475838295,0.39562408475838295,1.5754041181823115,31,8.4059020044543438,0.87780181173052685,470.55713825119994,1808.0271199998117,0.9425835298778118,0
remove_sh688268,bull,MEASURED,2023-01-03,2026-06-30,843,12.898098252875254,11.898098252875254,1.0815299157456431,0.39562408475838295,0.39562408475838295,1.9382772058219619,31,8.887558869701726,0.87780181173052685,470.55713825119994,1808.0271199998117,0.93959153795641226,0
remove_sh688268,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77102218806631495,-0.22897781193368505,-0.74252735594022123,0.38347480450895344,0.38347480450895344,-1.3011115709369083,0,0,0,0,0,0.99055950071444709,0
remove_sh688268,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72541335206565449,-0.27458664793434551,-0.85370570776129306,0.38347480450895344,0.38347480450895344,-1.9236714480445121,0,0,0,0,0,0.99027824086555716,0
remove_sh688268,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0016531267321056,0.0016531267321056031,0.062187648329899758,0.062891077029131326,0.32020867493706695,0.31402134286343036,0,0,0,0,0,0.98965929724216273,0
single_sh688300,full,MEASURED,2023-01-03,2026-09-11,896,6.9584455339227773,5.9584455339227773,0.69220915657635373,0.63234734449405439,0.63234734449405439,1.1422749680131339,14,3.7962138084632517,0.98538056378264838,519.86308293920001,1997.4759199997893,0.99245548663455618,0
single_sh688300,bull,MEASURED,2023-01-03,2026-06-30,843,9.5172861772638004,8.5172861772638004,0.90781060745899378,0.54400771512002755,0.54400771512002755,1.3858069776810926,14,4.0137362637362637,0.98538056378264838,519.86308293920001,1997.4759199997893,0.99198119357116221,0
single_sh688300,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.71357276145654103,-0.28642723854345897,-0.82810557256089745,0.63234734449405439,0.63234734449405439,-0.7574229366754951,0,0,0,0,0,0.99999944951486253,0
single_sh688300,july_august,MEASURED,2026-07-01,2026-08-31,44,0.78968910885044497,-0.21031089114955503,-0.75678090091974859,0.59001615766081361,0.63234734449405439,-0.47037340675877776,0,0,0,0,0,0.99999941613837706,0
single_sh688300,recovery,MEASURED,2026-09-01,2026-09-11,9,0.92585495553098263,-0.074145044469017374,-0.94002345464662318,0.15191703031667303,0.39942748010689777,-2.1250579670423586,0,0,0,0,0,0.99999950377599711,0
remove_sh688300,full,MEASURED,2023-01-03,2026-09-11,896,9.1959219593196675,8.1959219593196675,0.82510011554548002,0.39927610485615939,0.39927610485615939,1.565541734486362,31,8.4059020044543438,0.88017988632541633,470.55669580919994,1808.0254199998128,0.94192094415539784,1
remove_sh688300,bull,MEASURED,2023-01-03,2026-06-30,843,12.693693179276098,11.693693179276098,1.0720186230500017,0.39927610485615939,0.39927610485615939,1.9285654391708411,31,8.887558869701726,0.88017988632541633,470.55669580919994,1808.0254199998128,0.93889610005861723,1
remove_sh688300,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77296716981710623,-0.22703283018289377,-0.73912027480329323,0.38006158145362234,0.38006158145362234,-1.2957858660015775,0,0,0,0,0,0.99042846886237523,0
remove_sh688300,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72260781245282335,-0.27739218754717665,-0.85706100667756291,0.38006158145362234,0.38006158145362234,-1.9669717458968539,0,0,0,0,0,0.99014917625488796,0
remove_sh688300,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0025467366098606,0.0025467366098606004,0.097353429088685717,0.061122535511338394,0.32155980922459493,0.37252098793830685,0,0,0,0,0,0.98946553984520946,0
single_sh688347,full,MEASURED,2023-01-03,2026-09-11,896,4.2691117358970905,3.2691117358970905,0.48224892196816915,0.4913534183954219,0.4913534183954219,0.96215203925146087,1,0.27115812917594656,0.96357203958173299,519.85774240399996,1997.4553999998448,0.83927489813414158,0
single_sh688347,bull,MEASURED,2023-01-03,2026-06-30,843,6.5536160924044076,5.5536160924044076,0.71427852515576662,0.4913534183954219,0.4913534183954219,1.2513785610762216,1,0.28669544740973313,0.96357203958173299,519.85774240399996,1997.4553999998448,0.82917016116009246,0
single_sh688347,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.92149330464645451,-0.078506695353545486,-0.34728245132690083,0.45193429111948336,0.45193429111948336,0.15972991971960193,0,0,0,0,0,0.99999754132019247,0
single_sh688347,july_august,MEASURED,2026-07-01,2026-08-31,44,0.76122559372553611,-0.23877440627446389,-0.80477425345363118,0.45193429111948336,0.45193429111948336,-0.83331382724959713,0,0,0,0,0,0.99999750348198968,0
single_sh688347,recovery,MEASURED,2026-09-01,2026-09-11,9,0.8557425820195167,-0.1442574179804833,-0.99662064899059,0.1442574179804833,0.45300794717020909,-8.8239858330520899,0,0,0,0,0,0.99999696855835352,0
remove_sh688347,full,MEASURED,2023-01-03,2026-09-11,896,9.2924552260880855,8.2924552260880855,0.83027542707829571,0.39724741041474332,0.39724741041474332,1.5698344115309608,31,8.4059020044543438,0.88935418788619802,470.55385897519994,1808.0145199998103,0.94612278803737249,0
remove_sh688347,bull,MEASURED,2023-01-03,2026-06-30,843,12.804041975038363,11.804041975038363,1.0771667840378671,0.39724741041474332,0.39724741041474332,1.9321105661377851,31,8.887558869701726,0.88935418788619802,470.55385897519994,1808.0145199998103,0.94335986566332097,0
remove_sh688347,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.76925464904099505,-0.23074535095900495,-0.74559232323960489,0.38567400286165998,0.38567400286165998,-1.3195540205802472,0,0,0,0,0,0.99046040894629694,0
remove_sh688347,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72362803236255835,-0.27637196763744165,-0.85584836758699234,0.38567400286165998,0.38567400286165998,-1.9480367343680458,0,0,0,0,0,0.99017256549512433,0
remove_sh688347,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0029239570381321,0.0029239570381320856,0.11253556024434164,0.0624396411896595,0.32155504233293908,0.3976540882336696,0,0,0,0,0,0.98956204950231141,0
single_sh688361,full,MEASURED,2023-01-03,2026-09-11,896,4.3124823513372021,3.3124823513372021,0.48631710406294859,0.45008098527919682,0.45008098527919682,0.9747377027754579,1,0.27115812917594656,0.98285912615859483,519.8475922639999,1997.4163999996092,0.89952909731306729,0
single_sh688361,bull,MEASURED,2023-01-03,2026-06-30,843,6.0862651124483129,5.0862651124483129,0.67830088054793602,0.45008098527919682,0.45008098527919682,1.2321826110153407,1,0.28669544740973313,0.98285912615859483,519.8475922639999,1997.4163999996092,0.89321284418201496,0
single_sh688361,late_june_august,MEASURED,2026-06-22,2026-08-31,51,1.4511278016116524,0.45112780161165245,5.9784190819744651,0.32145407999301789,0.32145407999301789,2.1548878899106838,0,0,0,0,0,0.99999333348593245,0
single_sh688361,july_august,MEASURED,2026-07-01,2026-08-31,44,0.85114034612089051,-0.14885965387910949,-0.6190502376657121,0.32145407999301789,0.32145407999301789,-0.24401016068880316,0,0,0,0,0,0.99999341059644131,0
single_sh688361,recovery,MEASURED,2026-09-01,2026-09-11,9,0.83248283437601489,-0.16751716562398511,-0.9987648850876204,0.18085077789351767,0.32855370678586882,-9.6567803953132483,0,0,0,0,0,0.99999260898069053,0
remove_sh688361,full,MEASURED,2023-01-03,2026-09-11,896,9.2911551917908746,8.2911551917908746,0.83020599094094427,0.39785343969132392,0.39785343969132392,1.5690110775642232,31,8.4059020044543438,0.88798539938175669,470.55664375719994,1808.0252199998174,0.94487786023117337,0
remove_sh688361,bull,MEASURED,2023-01-03,2026-06-30,843,12.818245123515096,11.818245123515096,1.0778271093741383,0.39785343969132392,0.39785343969132392,1.9317494379234816,31,8.887558869701726,0.88798539938175669,470.55664375719994,1808.0252199998174,0.94203587509184172,0
remove_sh688361,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.76521893534498497,-0.23478106465501503,-0.75247992557410504,0.38657064686033804,0.38657064686033804,-1.3548650325499247,0,0,0,0,0,0.99047712367437812,0
remove_sh688361,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72237455823785035,-0.27762544176214965,-0.85733705706265195,0.38657064686033804,0.38657064686033804,-1.9592285506431519,0,0,0,0,0,0.99018752563688117,0
remove_sh688361,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0034106356044725,0.0034106356044725228,0.13242517992788749,0.06148469788949551,0.3220404232384616,0.4296977414724375,0,0,0,0,0,0.98956321518733581,0
single_sh688409,full,MEASURED,2023-01-03,2026-09-11,896,2.3306792937119569,1.3306792937119569,0.25789929012173252,0.67909067179162652,0.67909067179162652,0.68426297341357101,3,0.81347438752783974,1.0288804735936454,519.85529595999992,1997.4459999998669,0.99805367582163262,0
single_sh688409,bull,MEASURED,2023-01-03,2026-06-30,843,4.136586962566918,3.136586962566918,0.50241011774431898,0.67909067179162652,0.67909067179162652,0.98682121725082272,3,0.86008634222919933,1.0288804735936454,519.85529595999992,1997.4459999998669,0.99793173222169762,0
single_sh688409,late_june_august,MEASURED,2026-06-22,2026-08-31,51,1.0065420123597566,0.0065420123597565993,0.034609554779747587,0.52052014001093316,0.52052014001093316,0.5901904246949482,0,0,0,0,0,0.99999355148785829,0
single_sh688409,july_august,MEASURED,2026-07-01,2026-08-31,44,0.66818106374812736,-0.33181893625187264,-0.91056285607929643,0.52052014001093316,0.52052014001093316,-1.579491636033145,0,0,0,0,0,0.99999341865665203,0
single_sh688409,recovery,MEASURED,2026-09-01,2026-09-11,9,0.84323028378129361,-0.15676971621870639,-0.99802673784273477,0.15676971621870639,0.43656949199838002,-12.202704440699577,0,0,0,0,0,0.9999925391554354,0
remove_sh688409,full,MEASURED,2023-01-03,2026-09-11,896,9.3540772054179673,8.3540772054179673,0.83355862793054669,0.39380663968835816,0.39380663968835816,1.5768431988414306,31,8.4059020044543438,0.87644855264934829,470.56895405519998,1808.0725199998099,0.94265847344769704,0
remove_sh688409,bull,MEASURED,2023-01-03,2026-06-30,843,12.882385366973407,11.882385366973407,1.0808026007957205,0.39380663968835816,0.39380663968835816,1.9411465070958283,31,8.887558869701726,0.87644855264934829,470.56895405519998,1808.0725199998099,0.93967222891277791,0
remove_sh688409,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.76975130480499909,-0.23024869519500091,-0.7447341023403522,0.38386388440259278,0.38386388440259278,-1.3141947048439013,0,0,0,0,0,0.99054594576248967,0
remove_sh688409,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72472615967890464,-0.27527384032109536,-0.85453356346484399,0.38386388440259278,0.38386388440259278,-1.9354036917149338,0,0,0,0,0,0.99026242050637725,0
remove_sh688409,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0019146470407143,0.0019146470407143124,0.072364067806154786,0.062948420478160849,0.32089420735208585,0.33129302906192892,0,0,0,0,0,0.98963963704269353,0
single_sh688498,full,MEASURED,2023-01-03,2026-09-11,896,27.187893529608111,26.187893529608111,1.4487395379932773,0.76268104690722538,0.76268104690722538,1.5064695022461851,2,0.54231625835189312,1.0173425651135706,519.8348134979999,1997.3672999997389,0.99838327150547534,0
single_sh688498,bull,MEASURED,2023-01-03,2026-06-30,843,30.144830401696883,29.144830401696883,1.655116541247712,0.76268104690722538,0.76268104690722538,1.6225908791723256,2,0.57339089481946626,1.0173425651135706,519.8348134979999,1997.3672999997389,0.99828177835938081,0
single_sh688498,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.91612103973962555,-0.083878960260374447,-0.36689543536674363,0.46086868232204858,0.46086868232204858,0.14703405512087347,0,0,0,0,0,0.99999761875385473,0
single_sh688498,july_august,MEASURED,2026-07-01,2026-08-31,44,0.81283174774541744,-0.18716825225458256,-0.71085845488198951,0.46086868232204858,0.46086868232204858,-0.53381997047962282,0,0,0,0,0,0.99999755473762308,0
single_sh688498,recovery,MEASURED,2026-09-01,2026-09-11,9,1.1095887828117941,0.10958878281179407,43.621499050581242,0.043705050288036951,0.22269310466550896,3.7803006417409826,0,0,0,0,0,0.99999774483249304,0
remove_sh688498,full,MEASURED,2023-01-03,2026-09-11,896,8.5990445234401403,7.5990445234401403,0.79218883487147762,0.37885627281396606,0.37885627281396606,1.5399082295862321,31,8.4059020044543438,0.87933985297966766,470.57315985679998,1808.0886799998143,0.9417001612919691,0
remove_sh688498,bull,MEASURED,2023-01-03,2026-06-30,843,12.090443112558081,11.090443112558081,1.0432958642941599,0.37857003019659485,0.37857003019659485,1.9183034232296654,31,8.887558869701726,0.87933985297966766,470.57315985679998,1808.0886799998143,0.93869846147683,0
remove_sh688498,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.76101772509459731,-0.23898227490540269,-0.75948904387988914,0.37885627281396606,0.37885627281396606,-1.4038422123637748,0,0,0,0,0,0.98988656560683319,0
remove_sh688498,july_august,MEASURED,2026-07-01,2026-08-31,44,0.71751384825536102,-0.28248615174463898,-0.86298935731067272,0.37885627281396606,0.37885627281396606,-2.0237612242738363,0,0,0,0,0,0.98958098775858228,0
remove_sh688498,recovery,MEASURED,2026-09-01,2026-09-11,9,0.99123742796392056,-0.0087625720360794412,-0.27491285606902149,0.065167062134578901,0.32924442127631692,-0.44224242337184805,0,0,0,0,0,0.98877533680656604,0
single_sh688535,full,MEASURED,2023-01-03,2026-09-11,896,2.5010599972796674,1.5010599972796674,0.28219650530468066,0.63235569019838134,0.63235569019838134,0.71086546525606698,1,0.27115812917594656,0.72044017883324296,519.85036143039986,1997.4270399998834,0.93190142197450843,0
single_sh688535,bull,MEASURED,2023-01-03,2026-06-30,843,4.6732194197198638,3.6732194197198638,0.55587931940632718,0.63235569019838134,0.63235569019838134,0.9820803763542314,1,0.28669544740973313,0.72044017883324296,519.85036143039986,1997.4270399998834,0.92762065916134206,0
single_sh688535,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.68227831241536074,-0.31772168758463926,-0.86396985086871037,0.56331215199757856,0.56331215199757856,-1.2009901253603679,0,0,0,0,0,0.99999039119017397,0
single_sh688535,july_august,MEASURED,2026-07-01,2026-08-31,44,0.5578635966664155,-0.4421364033335845,-0.96964120051758618,0.56331215199757856,0.56331215199757856,-2.6721188043277433,0,0,0,0,0,0.99998997899801434,0
single_sh688535,recovery,MEASURED,2026-09-01,2026-09-11,9,0.95935626227467796,-0.040643737725322038,-0.7803069148280728,0.094324146041784962,0.49475641069694287,-1.8369242770919352,0,0,0,0,0,0.9999888155817348,0
remove_sh688535,full,MEASURED,2023-01-03,2026-09-11,896,9.3461033657231862,8.3461033657231862,0.83313467373382744,0.40150347236905592,0.40150347236905592,1.5775317210536648,31,8.4059020044543438,0.88941725519615056,470.55664375719994,1808.0252199998092,0.94403476927314878,0
remove_sh688535,bull,MEASURED,2023-01-03,2026-06-30,843,12.86110923675769,11.86110923675769,1.0798167662956493,0.40150347236905592,0.40150347236905592,1.9418852595512259,31,8.887558869701726,0.88941725519615056,470.55664375719994,1808.0252199998092,0.94113544794670956,0
remove_sh688535,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77215593713501474,-0.22784406286498526,-0.74054573693473991,0.38280070406991407,0.38280070406991407,-1.2940582629864361,0,0,0,0,0,0.99053830250122121,0
remove_sh688535,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72603625890615864,-0.27396374109384136,-0.85295190901083862,0.38280070406991407,0.38280070406991407,-1.9220398826940406,0,0,0,0,0,0.99025625399492412,0
remove_sh688535,recovery,MEASURED,2026-09-01,2026-09-11,9,1.000907267540075,0.00090726754007497412,0.03367759469535847,0.063215337822474571,0.31986036847195976,0.26468452793985825,0,0,0,0,0,0.98963283043204742,0
single_sh688825,full,MEASURED,2023-01-03,2026-09-11,896,1.252951201891281,0.25295120189128095,0.063054775579527211,0.12103449718812831,0.12103449718812831,0.56589488357878437,1,0.27115812917594656,0.96307826240800387,519.85837743839988,1997.4578399997074,0.037946042846432826,0
single_sh688825,bull,MEASURED,2023-01-03,2026-06-30,843,1,0,0,0,0,0,0,0,0,0,0,0,0
single_sh688825,late_june_august,MEASURED,2026-06-22,2026-08-31,51,1.2812212818912807,0.28122128189128071,2.643908039835773,0.092232170317156581,0.092232170317156581,2.792617475429505,1,5.2178571428571434,0.96307826240800387,519.85837743839988,1997.4578399997074,0.49019105832505189,0
single_sh688825,july_august,MEASURED,2026-07-01,2026-08-31,44,1.2812212818912807,0.28122128189128071,3.4098276486467789,0.092232170317156581,0.092232170317156581,3.0139909979000583,1,5.9877049180327875,0.96307826240800387,519.85837743839988,1997.4578399997074,0.5681759994222193,0
single_sh688825,recovery,MEASURED,2026-09-01,2026-09-11,9,0.97793505275039705,-0.022064947249602951,-0.55733699432852157,0.063609105742996386,0.12103449718812831,-1.0775094369089238,0,0,0,0,0,0.99999004620290677,0
remove_sh688825,full,MEASURED,2023-01-03,2026-09-11,896,9.3916364807295682,8.3916364807295682,0.83555204973468844,0.4038655526689644,0.4038655526689644,1.5669779204877812,32,8.6770601336302899,0.90904773892884438,486.32577113119993,1868.6151199998055,0.95722659867610083,0
remove_sh688825,bull,MEASURED,2023-01-03,2026-06-30,843,12.972532579318871,11.972532579318871,1.0849667546802202,0.4038655526689644,0.4038655526689644,1.9272882658590049,32,9.1742543171114601,0.90904773892884438,486.32577113119993,1868.6151199998055,0.95495630782180752,0
remove_sh688825,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.77073302759222007,-0.22926697240777993,-0.74303080071604011,0.38550940975741121,0.38550940975741121,-1.2998552371337677,0,0,0,0,0,0.99360152119300749,0
remove_sh688825,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72355793679416691,-0.27644206320583309,-0.85593195679708889,0.38550940975741121,0.38550940975741121,-1.937309665682478,0,0,0,0,0,0.99340950359325431,0
remove_sh688825,recovery,MEASURED,2026-09-01,2026-09-11,9,1.0005601278931926,0.00056012789319259682,0.020663538464838149,0.063681725956927671,0.32251948145071918,0.24239260166234677,0,0,0,0,0,0.99298297354437259,0
single_sz002281,full,MEASURED,2023-01-03,2026-09-11,896,11.348767017683572,10.348767017683572,0.9322259504613819,0.54809097662167305,0.54809097662167305,1.3808939681926866,9,2.4404231625835191,0.99983004544550536,519.62782871999991,1996.5719999997702,0.99470161261326384,0
single_sz002281,bull,MEASURED,2023-01-03,2026-06-30,843,16.440662590182686,15.440662590182686,1.2315084332145099,0.54809097662167305,0.54809097662167305,1.651424809597885,9,2.5802590266875982,0.99983004544550536,519.62782871999991,1996.5719999997702,0.99437090454075605,0
single_sz002281,late_june_august,MEASURED,2026-06-22,2026-08-31,51,0.67581634056265583,-0.32418365943734417,-0.87055943316098761,0.44822807268526832,0.44822807268526832,-1.6338509039922469,0,0,0,0,0,0.99996351860761368,0
single_sz002281,july_august,MEASURED,2026-07-01,2026-08-31,44,0.70017177676344389,-0.29982822323655611,-0.88166020110476473,0.40712656324994978,0.44822807268526832,-1.6941161154855371,0,0,0,0,0,0.99996212557399555,0
single_sz002281,recovery,MEASURED,2026-09-01,2026-09-11,9,0.98588160420073945,-0.014118395799260552,-0.40509246220602491,0.072042312348327475,0.39255724054649999,-0.33187532422197003,0,0,0,0,0,0.99995987204123993,0
remove_sz002281,full,MEASURED,2023-01-03,2026-09-11,896,9.0794554324913896,8.0794554324913896,0.81880317361073751,0.39045414395938538,0.39045414395938538,1.5595867716932015,31,8.4059020044543438,0.87981160832776928,470.69689787119995,1808.5641199998099,0.94152344277884825,0
remove_sz002281,bull,MEASURED,2023-01-03,2026-06-30,843,12.506789237378893,11.506789237378893,1.0632255865911722,0.39045414395938538,0.39045414395938538,1.9220074866720565,31,8.887558869701726,0.87981160832776928,470.69689787119995,1808.5641199998099,0.93848271157435326,0
