symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sh688498,2025-02-26,2025-02-25,-72759.384402149473,524493.96999999986,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-03,2025-02-28,-72759.384402149473,FULL_EXIT_RETRY,-0.13872301411234431
sh688082,2025-02-13,2025-02-12,-9094.8227999578812,522740.08786999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-03-21,2025-03-20,-9094.8227999578812,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.017398364906384738
sh688535,2024-12-30,2024-12-27,518.65872811025474,70797.40668,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-21,2025-03-20,518.65872811025474,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.007325956591242965
sh688012,2025-02-13,2025-02-12,-19757.614694400283,524554.76072999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-03-24,2025-03-21,-19757.614694400283,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.037665494955959361
sh600206,2025-03-06,2025-03-05,-62053.825135361869,451481.02999999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-03-25,2025-03-24,-62053.825135361869,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.13744503315092083
sh688205,2025-05-12,2025-05-09,248010.05494324758,904339.27583999978,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-06-23,2025-06-20,248010.05494324758,FULL_EXIT_RETRY,0.27424448054949541
sh688120,2025-06-24,2025-06-23,-6138.4227401425596,477195.64893000002,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-08-05,2025-08-04,-6138.4227401425596,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.012863534598244014
sh601869,2025-08-07,2025-08-06,23915.758475982933,461493.03200000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-08-22,2025-08-21,23915.758475982933,FULL_EXIT_RETRY,0.051822577628827415
sz002281,2025-06-25,2025-06-24,264296.89981530013,957151.19499999983,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-08-26,2025-08-25,264296.89981530013,EXPECTED_RETURN_LEADER_REPLACEMENT,0.27612868394872575
sh688008,2025-08-25,2025-08-22,2438.9920000751445,257741.09361000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-05,2025-09-04,2438.9920000751445,FULL_EXIT_RETRY,0.0094629535628714921
sh688249,2025-08-25,2025-08-22,-3822.0247159379651,238255.51749999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-09-23,2025-09-22,-3822.0247159379651,EXPECTED_RETURN_LEADER_REPLACEMENT,-0.016041704956268079
sh688041,2025-09-24,2025-09-23,-14758.343039090687,240102.49262999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-13,2025-10-10,-14758.343039090687,FULL_EXIT_RETRY,-0.061466846418097881
sh688037,2025-08-27,2025-08-26,91155.687364613404,1216325.1099999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-15,2025-10-14,91155.687364613404,FULL_EXIT_RETRY,0.074943521773231672
sh688535,2025-06-20,2025-06-19,120911.05276411556,292076.28449999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2025-10-15,2025-10-14,120911.05276411556,FULL_EXIT_RETRY,0.41397079866001785
sz300054,2025-10-14,2025-10-13,-20407.106845675473,222187.96600000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-15,2025-10-14,-20407.106845675473,FULL_EXIT_RETRY,-0.091846139163430082
sh603986,2025-09-08,2025-09-05,82770.101947169402,259347.08799999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-24,2025-10-23,82770.101947169402,FULL_EXIT_RETRY,0.31914799038410413
sz002409,2025-10-16,2025-10-15,42282.007723131101,636936.29999999981,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-10-29,2025-10-28,42282.007723131101,EXPECTED_RETURN_LEADER_REPLACEMENT,0.066383416556932168
sh688535,2025-10-30,2025-10-29,-56600.790803911164,665346.68199999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-06,2025-11-05,-56600.790803911164,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.085069622101025477
sz300666,2025-10-27,2025-10-24,-43353.998588759103,371288.91799999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-18,2025-11-17,-43353.998588759103,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.11676620681891484
sz300223,2025-10-16,2025-10-15,-74233.222629607888,625993.3679999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-24,2025-11-21,-74233.222629607888,FULL_EXIT_RETRY,-0.11858467904664431
sh688347,2025-10-16,2025-10-15,-89066.975048290915,632606.93495999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-25,2025-11-24,-89066.975048290915,FULL_EXIT_RETRY,-0.14079354829381163
sz300054,2025-11-20,2025-11-19,-24555.038420953439,331969.63799999992,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-11-27,2025-11-26,-24555.038420953439,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.073967723581255473
sh688072,2025-11-07,2025-11-06,-76499.141376051004,618157.38985000004,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-04,2025-12-03,-76499.141376051004,FULL_EXIT_RETRY,-0.12375350134472068
sh688498,2025-12-05,2025-12-04,53883.760890012141,391999.60799999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-12,2025-12-11,53883.760890012141,FULL_EXIT_RETRY,0.13745871115772174
sh688037,2025-12-17,2025-12-16,37696.41138014826,268817.56902,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2025-12-24,2025-12-23,37696.41138014826,EXPECTED_RETURN_LEADER_REPLACEMENT,0.14023046007585782
sh688535,2025-12-25,2025-12-24,43435.044926220842,303178.87599999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-01-23,2026-01-22,43435.044926220842,EXPECTED_RETURN_LEADER_REPLACEMENT,0.14326540654574116
sh688300,2026-01-26,2026-01-23,-23345.172886054264,349963.49387999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-01-30,2026-01-29,-23345.172886054264,FULL_EXIT_RETRY,-0.066707451760837547
sz300223,2025-12-05,2025-12-04,163813.46398560004,372131.75999999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-02-03,2026-02-02,163813.46398560004,FULL_EXIT_RETRY,0.44020285714285734
sz300776,2026-02-04,2026-02-03,-67369.590494128992,531828.2969999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-02-06,2026-02-05,-67369.590494128992,FULL_EXIT_RETRY,-0.12667545310047504
sz300054,2025-12-03,2025-12-02,318844.21286920155,1174128.956,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-02,2026-02-27,318844.21286920155,EXPECTED_RETURN_LEADER_REPLACEMENT,0.27155808673302284
sh688249,2026-02-10,2026-02-09,-82952.717228666937,473545.02194999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-04,2026-03-03,-82952.717228666937,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.17517387657688363
sz002371,2025-12-15,2025-12-12,-7579.7876669793914,184496.31199999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-03-04,2026-03-03,-7579.7876669793914,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.04108368121190082
sh688300,2026-03-03,2026-03-02,525996.48759537702,1484123.8412000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-12,2026-03-11,525996.48759537702,FULL_EXIT_RETRY,0.35441549619611151
sz002281,2026-03-05,2026-03-04,17890.625352600007,277266.98999999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-16,2026-03-13,17890.625352600007,FULL_EXIT_RETRY,0.064524901982021043
bj920045,2026-02-02,2026-01-30,-15356.053239976696,321621.29999999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-18,2026-03-17,-15356.053239976696,FULL_EXIT_RETRY,-0.04774575950030889
sz002409,2026-03-19,2026-03-18,-81349.835726917023,841012.17200000002,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-23,2026-03-20,-81349.835726917023,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.096728487928373311
sh688268,2026-03-13,2026-03-12,495005.96743309661,1753551.7999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-09,2026-04-08,495005.96743309661,FULL_EXIT_RETRY,0.28228762186158213
sz002281,2026-03-30,2026-03-27,214413.17582520016,770717.94799999986,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-13,2026-04-10,214413.17582520016,FULL_EXIT_RETRY,0.27819927689707857
sh688409,2026-04-10,2026-04-09,244484.68095136783,1146255.3101999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-28,2026-04-27,244484.68095136783,EXPECTED_RETURN_LEADER_REPLACEMENT,0.21328990040509374
sz300604,2026-04-10,2026-04-09,619489.91500459448,1103269.1669999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-05-15,2026-05-14,619489.91500459448,FULL_EXIT_RETRY,0.5615038773258807
sh688072,2026-03-05,2026-03-04,164205.23801119748,294398.10399999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-05-22,2026-05-21,164205.23801119748,FULL_EXIT_RETRY,0.55776594950895986
sh688347,2026-04-29,2026-04-28,827528.92242520535,1361585.9757499998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-05-28,2026-05-27,827528.92242520535,FULL_EXIT_RETRY,0.60776839447790232
sz300223,2026-05-29,2026-05-28,-286328.15575055964,2184712.5299999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-02,2026-06-01,-286328.15575055964,FULL_EXIT_RETRY,-0.13105987713200862
sh688082,2026-05-18,2026-05-15,1787094.1956897166,1751714.4644999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-23,2026-06-22,1787094.1956897166,FULL_EXIT_RETRY,1.0201972021734806
sh688019,2026-04-14,2026-04-13,219257.51263396896,994267.6743999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-24,2026-06-23,219257.51263396896,FULL_EXIT_RETRY,0.22052161432914125
sz300666,2026-05-25,2026-05-22,391692.89584260009,455625.16999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-29,2026-06-26,391692.89584260009,EXPECTED_RETURN_LEADER_REPLACEMENT,0.85968230386086897
sh601869,2026-06-03,2026-06-02,160575.46192747634,1905403.4999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-03,2026-07-02,160575.46192747634,FULL_EXIT_RETRY,0.084273730959073159
sh688037,2026-07-06,2026-07-03,105515.9692597948,2066591.0264999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,105515.9692597948,FULL_EXIT_RETRY,0.051057982884256378
sh688249,2026-06-25,2026-06-24,-161479.18839590997,2381948.0685000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,-161479.18839590997,FULL_EXIT_RETRY,-0.067792908893097456
sh688256,2026-06-30,2026-06-29,-40833.002108527115,852221.89052000002,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,-40833.002108527115,FULL_EXIT_RETRY,-0.047913580445125684
