symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sh688037,2023-02-07,2023-02-06,154705.55148571252,500446.82687999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-06-27,2023-06-26,154705.55148571252,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,0.30913484345622344
sz002371,2023-06-07,2023-06-06,-52654.735073182499,1301199.8999999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-06-27,2023-06-26,-52654.735073182499,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.040466291976492236
sh688072,2023-07-03,2023-06-30,-178187.77070260781,962011.04999999981,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-07-06,2023-07-05,-178187.77070260781,FULL_EXIT_RETRY,-0.18522424529594317
sz300502,2023-07-07,2023-07-06,-96837.25793549791,782251.46999999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-07-13,2023-07-12,-96837.25793549791,FULL_EXIT_RETRY,-0.12379300218572668
sh688120,2023-06-29,2023-06-28,-111077.06663512578,961942.98199999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2023-07-18,2023-07-17,-111077.06663512578,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.11547157026311751
sz300308,2023-05-16,2023-05-15,348830.86939302681,522978.45599999989,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-07-21,2023-07-20,348830.86939302681,FULL_EXIT_RETRY,0.66700810595728799
sh688498,2023-07-19,2023-07-18,-190531.44263344153,858408.30075000005,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-07-27,2023-07-26,-190531.44263344153,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.2219589937177591
sz002409,2023-05-09,2023-05-08,-10382.61656929052,525973.44799999986,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-07-31,2023-07-28,-10382.61656929052,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.019739811218171078
sh603986,2023-07-14,2023-07-13,-84179.429443487898,679720.04099999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-08-08,2023-08-07,-84179.429443487898,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.12384426582397605
sh601869,2023-10-13,2023-10-12,-19958.123523845628,303375.07199999999,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2023-10-20,2023-10-19,-19958.123523845628,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.065786959331469497
