scope,policy,window,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
union,coherent,full,MEASURED,2023-01-03,2026-09-11,896,1.7481913469567627,0.7481913469567627,0.16353638922070313,0.35600565273843843,0.35600565273843843,0.65512388970989288,390,105.75167037861915,61.235166908220876,84918.032397873176,153762.32545175517,0.51295742841513181,66
union,coherent,bull,MEASURED,2023-01-03,2026-06-30,843,2.4274491008285843,1.4274491008285843,0.28949834625404458,0.35600565273843843,0.35600565273843843,0.99541203974509562,362,103.78375196232339,55.848632272773919,73645.704910778877,133375.603461169,0.5357817820680667,66
union,coherent,late_june_through_august,MEASURED,2026-06-22,2026-08-31,51,0.82562619050911557,-0.17437380949088443,-0.6320506936340009,0.28695495514727765,0.28695495514727765,-2.1805750265356036,30,156.53571428571431,5.905258690118723,12520.125677513708,22837.218300586097,0.28761159106920786,0
union,coherent,july_august,MEASURED,2026-07-01,2026-08-31,44,0.72017631445291108,-0.27982368554708892,-0.8599168803313797,0.28695495514727765,0.28695495514727765,-6.0758422639769307,28,167.65573770491804,5.3865346354469548,11272.327487094308,20386.721990586168,0.18058667219494906,0
union,coherent,retrospective_2026,MEASURED,2026-01-05,2026-09-11,169,1.2335156029864851,0.2335156029864851,0.36049552693111275,0.28695495514727765,0.28695495514727765,1.0443544938876406,121,177.49096385542168,12.408009308886434,23999.379683613428,45114.797451019629,0.49273376318925105,39
union,incumbent,full,MEASURED,2023-01-03,2026-09-11,896,5.624793276481121,4.624793276481121,0.59734046278848907,0.32071953227003402,0.32071953227003402,1.4351728970883484,202,54.773942093541208,50.81685661872077,137485.89245067883,250145.5218672656,0.4500943139387556,2
union,incumbent,bull,MEASURED,2023-01-03,2026-06-30,843,7.1663188557611406,6.1663188557611406,0.75877185026224292,0.32071953227003402,0.32071953227003402,1.6742679189194838,194,55.618916797488225,49.096161189618932,124489.58406997149,228813.12308990658,0.47199990637135908,2
union,incumbent,late_june_through_august,MEASURED,2026-06-22,2026-08-31,51,0.8296000943510129,-0.1703999056489871,-0.62271551090958588,0.22609289602969129,0.22609289602969129,-2.571994604082013,8,41.742857142857147,1.7206954291018408,12996.308380707347,21332.39877735902,0.21588888414326651,0
union,incumbent,july_august,MEASURED,2026-07-01,2026-08-31,44,0.78489296802070729,-0.21510703197929271,-0.76549292843076844,0.21588422439297672,0.22609289602969129,-5.7274062534868602,8,47.9016393442623,1.7206954291018408,12996.308380707347,21332.39877735902,0.12246782313793925,0
union,incumbent,retrospective_2026,MEASURED,2026-01-05,2026-09-11,169,1.3986691955666295,0.3986691955666295,0.63585425548137908,0.22609289602969129,0.24059792345302289,1.3872165637401359,27,39.605421686746986,7.1574226513244739,37117.099640755783,68172.919267238249,0.49575068420780516,1
