candidate,scope,ranking,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,forecast,MEASURED,2023-01-03,2025-12-31,727,1.1479454655407018,0.14794546554070176,0.047186431734504986,0.27842296553768164,0.27842296553768164,0.33106829601557747,152,50.794144556267156,26.605642497768955,30642.321305635884,56345.516365367301,0.28207427951719588,221,1.253689193739328,-1.811347767895592
0,chatgpt_5,forecast,MEASURED,2023-01-03,2025-12-31,727,8.3033588044931275,7.3033588044931275,1.0285648029967778,0.28955582210680786,0.28955582210680786,2.0431352427603366,104,34.753888380603847,39.449063381072087,163752.46112507646,296558.93355429906,0.33634912198728195,51,0,-1.0759030823943188
0,joint_optical_leader_removal,forecast,MEASURED,2023-01-03,2025-12-31,727,1.3021113520531473,0.30211135205314732,0.092225203214738816,0.30417665572692476,0.30417665572692476,0.53191391469386673,145,48.454940530649587,26.862251382160942,29781.75364687523,54866.427277378134,0.34969028362740612,197,0.45794754087013051,-1.135388843770587
1,union,price,MEASURED,2023-01-03,2025-12-31,727,1.5696830521857901,0.56968305218579007,0.1626122057245456,0.39045667508818849,0.39045667508818849,0.73109582583444266,168,56.140896614821592,31.039774775252933,34791.716196947877,64243.801094984919,0.32821068691200811,218,0.94078926523242656,-1.5931666256686796
1,chatgpt_5,price,MEASURED,2023-01-03,2025-12-31,727,8.3033588044931275,7.3033588044931275,1.0285648029967778,0.28955582210680786,0.28955582210680786,2.0431352427603366,104,34.753888380603847,39.449063381072087,163752.46112507646,296558.93355429906,0.33634912198728195,51,0,-1.0759030823943188
1,joint_optical_leader_removal,price,MEASURED,2023-01-03,2025-12-31,727,0.77145785475781425,-0.22854214524218575,-0.083055829438457351,0.46604994223262219,0.46604994223262219,-0.34331248156027522,160,53.467520585544378,29.447717070610807,27594.628062494456,50537.166345219412,0.30150322424598358,243,0.98140784118419711,-1.7902792690737164
