scope,policy,window,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
union,leadership,full,MEASURED,2023-01-03,2026-09-11,896,5.372611502411921,4.372611502411921,0.57759571212846628,0.5737080512096171,0.5737080512096171,1.1225807215344672,323,87.584075723830736,82.884665382633401,262333.38839394035,492403.51042361668,0.88076737745839984,0
union,leadership,bull,MEASURED,2023-01-03,2026-06-30,843,9.6386259003879733,8.6386259003879733,0.91475254915717441,0.5737080512096171,0.5737080512096171,1.4974993112455177,278,79.701334379905802,71.762029348528472,190372.52354818335,348330.62028299546,0.88791368638109014,0
union,leadership,late_june_through_august,MEASURED,2026-06-22,2026-08-31,51,0.61405986511787236,-0.38594013488212764,-0.9214920286377557,0.46104128726679916,0.46104128726679916,-3.5346351578274997,42,219.15000000000001,10.702041465958585,72576.957543189579,142265.78850062165,0.76349061233946391,0
union,leadership,july_august,MEASURED,2026-07-01,2026-08-31,44,0.58104464957454738,-0.41895535042545262,-0.96126031348537122,0.44953355620447266,0.46104128726679916,-4.6548459187011462,40,239.50819672131149,10.377280551777064,67906.967967429577,136114.91450062155,0.73682068837022785,0
union,leadership,retrospective_2026,MEASURED,2026-01-05,2026-09-11,169,1.0178893843370738,0.017889384337073766,0.026350593456248905,0.47458236300500101,0.47458236300500101,0.33579042033647327,89,130.5512048192771,20.945713950482773,140097.95657744969,274633.50889898045,0.89181060003397961,0
union,incumbent,full,MEASURED,2023-01-03,2026-09-11,896,5.624793276481121,4.624793276481121,0.59734046278848907,0.32071953227003402,0.32071953227003402,1.4351728970883484,202,54.773942093541208,50.81685661872077,137485.89245067883,250145.5218672656,0.4500943139387556,2
union,incumbent,bull,MEASURED,2023-01-03,2026-06-30,843,7.1663188557611406,6.1663188557611406,0.75877185026224292,0.32071953227003402,0.32071953227003402,1.6742679189194838,194,55.618916797488225,49.096161189618932,124489.58406997149,228813.12308990658,0.47199990637135908,2
union,incumbent,late_june_through_august,MEASURED,2026-06-22,2026-08-31,51,0.8296000943510129,-0.1703999056489871,-0.62271551090958588,0.22609289602969129,0.22609289602969129,-2.571994604082013,8,41.742857142857147,1.7206954291018408,12996.308380707347,21332.39877735902,0.21588888414326651,0
union,incumbent,july_august,MEASURED,2026-07-01,2026-08-31,44,0.78489296802070729,-0.21510703197929271,-0.76549292843076844,0.21588422439297672,0.22609289602969129,-5.7274062534868602,8,47.9016393442623,1.7206954291018408,12996.308380707347,21332.39877735902,0.12246782313793925,0
union,incumbent,retrospective_2026,MEASURED,2026-01-05,2026-09-11,169,1.3986691955666295,0.3986691955666295,0.63585425548137908,0.22609289602969129,0.24059792345302289,1.3872165637401359,27,39.605421686746986,7.1574226513244739,37117.099640755783,68172.919267238249,0.49575068420780516,1
