candidate,scope,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,MEASURED,2023-01-03,2025-12-31,727,3.2989032800978295,2.2989032800978295,0.49013152300334584,0.30571502031457687,0.30571502031457687,1.3851046192659946,150,50.125800548947851,32.63149285994799,66756.420368167717,122588.03077768171,0.39610762316638781,6,0.19807291275277583,-0.77486383997707264
0,chatgpt_5,MEASURED,2023-01-03,2025-12-31,727,5.6987589271782264,4.6987589271782264,0.78879516503037972,0.34083298668809126,0.34083298668809126,1.776809777557441,115,38.42978042086002,29.916716123296194,79490.18119282501,144533.27065471411,0.40817812943567278,2,0.030512529987352099,-1.4981244290351001
0,joint_optical_leader_removal,MEASURED,2023-01-03,2025-12-31,727,2.0230460249744784,1.0230460249744784,0.26548953771048622,0.42026975717933435,0.42026975717933435,0.88884190804657481,167,55.80672461116194,39.7726848223204,56612.00506678041,102807.29844518946,0.42327731982611944,8,0.01733029607064775,-0.79654499322143613
