date,symbol,pnl,carry,execution,units_before,units_after
2023-03-21,sz300502,6237.8109315916254,6237.8109315916254,0,75154.348573392912,75154.348573392912
2023-03-22,sz300308,170458.54020148265,170458.54020148265,0,32192.358867135525,32192.358867135525
2023-03-22,sz300394,45458.776746595948,0,45458.776746595948,0,28886.169332597903
2023-03-22,sz300502,134751.74699209342,134751.74699209342,0,75154.348573392912,75154.348573392912
2023-03-23,sh688008,39801.875901010964,0,39801.875901010964,0,6967.7327514884091
2023-03-23,sz300308,134177.75175822084,134177.75175822084,0,32192.358867135525,32192.358867135525
2023-03-23,sz300394,15049.694222283531,15049.694222283531,0,28886.169332597903,28886.169332597903
2023-03-23,sz300502,52307.426607081448,52307.426607081448,0,75154.348573392912,75154.348573392912
2023-03-24,sh688008,8152.2473192413518,8152.2473192413518,0,6967.7327514884091,6967.7327514884091
2023-03-24,sz300308,51572.158905151009,51572.158905151009,0,32192.358867135525,32192.358867135525
2023-03-24,sz300394,-9879.0699117485492,-9879.0699117485492,0,28886.169332597903,28886.169332597903
2023-03-24,sz300502,9319.139223100763,9319.139223100763,0,75154.348573392912,75154.348573392912
2023-03-27,sh688008,-11009.017747351674,-11009.017747351674,0,6967.7327514884091,6967.7327514884091
2023-03-27,sz300308,88110.486219349987,88110.486219349987,0,32192.358867135525,32192.358867135525
2023-03-27,sz300394,-7914.8103971317487,-7914.8103971317487,0,28886.169332597903,28886.169332597903
2023-03-27,sz300502,106869.48367136477,106869.48367136477,0,75154.348573392912,75154.348573392912
2023-03-28,sh688008,-28637.381608617357,-28637.381608617357,0,6967.7327514884091,6967.7327514884091
2023-03-28,sz300308,-51572.158905151009,-51572.158905151009,0,32192.358867135525,32192.358867135525
2023-03-28,sz300394,-24408.813086045247,-24408.813086045247,0,28886.169332597903,28886.169332597903
2023-03-28,sz300502,-12926.547954623626,-12926.547954623626,0,75154.348573392912,75154.348573392912
2023-03-29,sh688008,26198.675145596455,26198.675145596455,0,6967.7327514884091,6967.7327514884091
2023-03-29,sz300308,40240.448583919409,40240.448583919409,0,32192.358867135525,32192.358867135525
2023-03-29,sz300394,20855.814258135673,20855.814258135673,0,28886.169332597903,28886.169332597903
2023-03-29,sz300502,70720.242007562789,70720.242007562789,0,75154.348573392912,75154.348573392912
2023-03-30,sh688008,12263.209642619635,12263.209642619635,0,6967.7327514884091,6967.7327514884091
2023-03-30,sz300308,-12715.981752518634,-12715.981752518634,0,32192.358867135525,32192.358867135525
2023-03-30,sz300394,-5372.8274958632082,-5372.8274958632082,0,28886.169332597903,28886.169332597903
2023-03-30,sz300502,6839.045720178703,6839.045720178703,0,75154.348573392912,75154.348573392912
2023-03-31,sh688008,-3344.511720714464,-3344.511720714464,0,6967.7327514884091,6967.7327514884091
2023-03-31,sz300308,90202.989545713732,90202.989545713732,0,32192.358867135525,32192.358867135525
2023-03-31,sz300394,35876.622311086619,35876.622311086619,0,28886.169332597903,28886.169332597903
2023-03-31,sz300502,80490.307322103923,80490.307322103923,0,75154.348573392912,75154.348573392912
2023-04-03,sh688008,14005.142830491639,14005.142830491639,0,6967.7327514884091,6967.7327514884091
2023-04-03,sz300308,192896.61433187622,192896.61433187622,0,32192.358867135525,32192.358867135525
2023-04-03,sz300394,92753.48972697182,92753.48972697182,0,28886.169332597903,28886.169332597903
2023-04-03,sz300502,265670.62220694369,265670.62220694369,0,75154.348573392912,75154.348573392912
2023-04-04,sh688008,17210.299896176461,17210.299896176461,0,6967.7327514884091,6967.7327514884091
2023-04-04,sz300308,-3219.2358867135981,-3219.2358867135981,0,32192.358867135525,32192.358867135525
2023-04-04,sz300394,8001.4689051296491,8001.4689051296491,0,28886.169332597903,28886.169332597903
2023-04-04,sz300502,95896.948779649611,95896.948779649611,0,75154.348573392912,75154.348573392912
2023-04-06,sh688008,8570.3112843306717,8570.3112843306717,0,6967.7327514884091,6967.7327514884091
2023-04-06,sz300308,-2317.8498384338454,-2317.8498384338454,0,32192.358867135525,32192.358867135525
2023-04-06,sz300394,58003.428019856561,58003.428019856561,0,28886.169332597903,28886.169332597903
2023-04-06,sz300502,114760.69027157078,114760.69027157078,0,75154.348573392912,75154.348573392912
2023-04-07,sh688008,7455.4740440926489,7455.4740440926489,0,6967.7327514884091,6967.7327514884091
2023-04-07,sz300308,80963.782550845863,80963.782550845863,0,32192.358867135525,32192.358867135525
2023-04-07,sz300394,7365.9731798124367,7365.9731798124367,0,28886.169332597903,28886.169332597903
2023-04-07,sz300502,117992.3272602269,117992.3272602269,0,75154.348573392912,75154.348573392912
2023-04-10,sh688008,-32051.570656846743,-32051.570656846743,0,6967.7327514884091,6967.7327514884091
2023-04-10,sz300308,-7404.2425394410702,-7404.2425394410702,0,32192.358867135525,32192.358867135525
2023-04-10,sz300394,-60949.817291781561,-60949.817291781561,0,28886.169332597903,28886.169332597903
2023-04-10,sz300502,45242.917841182556,45242.917841182556,0,75154.348573392912,75154.348573392912
2023-04-11,sh688008,6270.959476339608,6270.959476339608,0,6967.7327514884091,6967.7327514884091
2023-04-11,sz300308,-43491.876829500063,-43491.876829500063,0,32192.358867135525,32192.358867135525
2023-04-11,sz300394,1712.5742651826627,-3379.6818119139803,5092.2560770966429,28886.169332597903,0
2023-04-11,sz300502,6237.8109315917591,6237.8109315917591,0,75154.348573392912,75154.348573392912
2023-04-12,sh603986,17017.12790033736,0,17017.12790033736,0,4458.1902552204174
2023-04-12,sh688008,26547.061783170855,26547.061783170855,0,6967.7327514884091,6967.7327514884091
2023-04-12,sz300308,6245.3176202241475,6245.3176202241475,0,32192.358867135525,32192.358867135525
2023-04-12,sz300502,-29836.276383637138,-29836.276383637138,0,75154.348573392912,75154.348573392912
2023-04-13,sh603986,-29780.71090487242,-29780.71090487242,0,4458.1902552204174,4458.1902552204174
2023-04-13,sh688008,-33166.407897084864,-33166.407897084864,0,6967.7327514884091,6967.7327514884091
2023-04-13,sz300308,-88818.718114426927,-88818.718114426927,0,32192.358867135525,32192.358867135525
2023-04-13,sz300502,-113107.29460295626,-113107.29460295626,0,75154.348573392912,75154.348573392912
2023-04-14,sh603986,31653.150812064938,31653.150812064938,0,4458.1902552204174,4458.1902552204174
2023-04-14,sh688008,17698.041188780604,17698.041188780604,0,6967.7327514884091,6967.7327514884091
2023-04-14,sz300308,41174.02699106645,41174.02699106645,0,32192.358867135525,32192.358867135525
2023-04-14,sz300502,159402.37332416626,159402.37332416626,0,75154.348573392912,75154.348573392912
2023-04-17,sh603986,2184.513225058045,2184.513225058045,0,4458.1902552204174,4458.1902552204174
2023-04-17,sh688008,-15259.3347257596,-15259.3347257596,0,6967.7327514884091,6967.7327514884091
2023-04-17,sz300308,-42332.951910283373,-42332.951910283373,0,32192.358867135525,32192.358867135525
2023-04-17,sz300502,-78085.368167755078,-78085.368167755078,0,75154.348573392912,75154.348573392912
2023-04-18,sh603986,-13329.988863109089,-13329.988863109089,0,4458.1902552204174,4458.1902552204174
2023-04-18,sh688008,-9197.4072319647512,-9197.4072319647512,0,6967.7327514884091,6967.7327514884091
2023-04-18,sz300308,226666.39878350135,226666.39878350135,0,32192.358867135525,32192.358867135525
2023-04-18,sz300502,275816.45926435187,275816.45926435187,0,75154.348573392912,75154.348573392912
2023-04-19,sh603986,-9629.6909512760867,-9629.6909512760867,0,4458.1902552204174,4458.1902552204174
2023-04-19,sh688008,9894.1805071135532,9894.1805071135532,0,6967.7327514884091,6967.7327514884091
2023-04-19,sz300308,26365.541912183849,26365.541912183849,0,32192.358867135525,32192.358867135525
2023-04-19,sz300502,-79137.529047782795,-79137.529047782795,0,75154.348573392912,75154.348573392912
2023-04-20,sh603986,24653.792111368912,24653.792111368912,0,4458.1902552204174,4458.1902552204174
2023-04-20,sh688008,30379.31479648946,30379.31479648946,0,6967.7327514884091,6967.7327514884091
2023-04-20,sz300308,124455.65938034616,124455.65938034616,0,32192.358867135525,32192.358867135525
2023-04-20,sz300502,152262.71020969402,152262.71020969402,0,75154.348573392912,75154.348573392912
2023-04-21,sh603986,-44002.337819025473,-44002.337819025473,0,4458.1902552204174,4458.1902552204174
2023-04-21,sh688008,-30658.024106549041,-30658.024106549041,0,6967.7327514884091,6967.7327514884091
2023-04-21,sz300308,-64996.372552746798,-64996.372552746798,0,32192.358867135525,32192.358867135525
2023-04-21,sz300502,-188111.33447920246,-188111.33447920246,0,75154.348573392912,75154.348573392912
2023-04-24,sh603986,-25277.938747099775,-25277.938747099775,0,4458.1902552204174,4458.1902552204174
2023-04-24,sh688008,-19927.715669256846,-19927.715669256846,0,6967.7327514884091,6967.7327514884091
2023-04-24,sz300308,166981.76544383212,166981.76544383212,0,32192.358867135525,32192.358867135525
2023-04-24,sz300502,-15149.522271387992,90110.063939498228,-105259.58621088622,75154.348573392912,0
2023-04-25,sh603986,-13463.734570765642,-13463.734570765642,0,4458.1902552204174,4458.1902552204174
2023-04-25,sh688008,-3135.4797381697049,-3135.4797381697049,0,6967.7327514884091,6967.7327514884091
2023-04-25,sz300308,-104528.58924158904,-104528.58924158904,0,32192.358867135525,32192.358867135525
2023-04-26,sh603986,-30048.202320185654,-30048.202320185654,0,4458.1902552204174,4458.1902552204174
2023-04-26,sh688008,-31703.184019272292,-31703.184019272292,0,6967.7327514884091,6967.7327514884091
2023-04-26,sz300308,-33319.091427485386,-33319.091427485386,0,32192.358867135525,32192.358867135525
2023-04-27,sh603986,6687.2853828306261,6687.2853828306261,0,4458.1902552204174,4458.1902552204174
2023-04-27,sh688008,-8082.5699917265802,-8082.5699917265802,0,6967.7327514884091,6967.7327514884091
2023-04-27,sz300308,-22212.727618323439,-22212.727618323439,0,32192.358867135525,32192.358867135525
2023-04-28,sh603986,-25224.254374717679,-17877.342923433833,-7346.911451283846,4458.1902552204174,0
2023-04-28,sh688008,-32529.535136360708,-14910.9480881852,-17618.587048175508,6967.7327514884091,0
2023-04-28,sz300308,266230.80783121067,266230.80783121067,0,32192.358867135525,32192.358867135525
2023-05-04,sz300308,-111031.44573275036,-111031.44573275036,0,32192.358867135525,32192.358867135525
2023-05-05,sz300308,-157517.21193689413,-157517.21193689413,0,32192.358867135525,32192.358867135525
2023-05-08,sz300308,-8292.2190769674562,-21955.188747386499,13662.969670419043,32192.358867135525,0
2023-05-22,sz300394,-126797.23896935189,-0,-126797.23896935189,0,120694.40581880415
2023-05-23,sz300394,39949.848326024119,39949.848326024119,0,120694.40581880415,120694.40581880415
2023-05-24,sz300308,62947.925260636344,0,62947.925260636344,0,38648.373466374789
2023-05-24,sz300394,172834.38913252781,172834.38913252781,0,120694.40581880415,120694.40581880415
2023-05-25,sz300308,153008.91055337765,153008.91055337765,0,38648.373466374789,38648.373466374789
2023-05-25,sz300394,515606.50165793113,515606.50165793113,0,120694.40581880415,120694.40581880415
2023-05-26,sz300308,-48039.928218703666,-48039.928218703666,0,38648.373466374789,38648.373466374789
2023-05-26,sz300394,-67347.478446892696,-67347.478446892696,0,120694.40581880415,120694.40581880415
2023-05-29,sz300308,126341.5328615794,126341.5328615794,0,38648.373466374789,38648.373466374789
2023-05-29,sz300394,296063.37747352652,296063.37747352652,0,120694.40581880415,120694.40581880415
2023-05-30,sz300308,360975.80817594012,360975.80817594012,0,38648.373466374789,38648.373466374789
2023-05-30,sz300394,149540.36880949844,149540.36880949844,0,120694.40581880415,120694.40581880415
2023-05-31,sz300308,-41662.946596751586,-41662.946596751586,0,38648.373466374789,38648.373466374789
2023-05-31,sz300394,-123228.98834099913,-123228.98834099913,0,120694.40581880415,120694.40581880415
2023-06-01,sz300308,14995.568904953072,14995.568904953072,0,38648.373466374789,38648.373466374789
2023-06-01,sz300394,-32466.795165258118,-32466.795165258118,0,120694.40581880415,120694.40581880415
2023-06-02,sz300308,-37179.735274652128,-37179.735274652128,0,38648.373466374789,38648.373466374789
2023-06-02,sz300394,-111763.01978821289,-111763.01978821289,0,120694.40581880415,120694.40581880415
2023-06-05,sz300308,124950.1914167893,124950.1914167893,0,38648.373466374789,38648.373466374789
2023-06-05,sz300394,34277.211252540677,34277.211252540677,0,120694.40581880415,120694.40581880415
2023-06-06,sz300308,-102572.78317975855,-102572.78317975855,0,38648.373466374789,38648.373466374789
2023-06-06,sz300394,160523.55973900933,160523.55973900933,0,120694.40581880415,120694.40581880415
2023-06-07,sz300308,-12359.843225248576,22184.166369699054,-34544.009594947631,38648.373466374789,0
2023-06-07,sz300394,30777.073483794939,30777.073483794939,0,120694.40581880415,120694.40581880415
2023-06-08,sz300394,-169334.25136378207,-169334.25136378207,0,120694.40581880415,120694.40581880415
2023-06-09,sz300394,-37065.836533065012,202404.51855813453,-239470.35509119954,120694.40581880415,0
2023-06-16,sz300502,150579.39073803538,0,150579.39073803538,0,62526.736188151765
2023-06-19,sz300502,308194.28267140017,308194.28267140017,0,62526.736188151765,62526.736188151765
2023-06-20,sh603986,12570.780594244283,-0,12570.780594244283,0,17469.257696795619
2023-06-20,sh688008,-47467.604596722405,-0,-47467.604596722405,0,32603.973560526796
2023-06-20,sz300502,54210.680275127415,54210.680275127415,0,62526.736188151765,62526.736188151765
2023-06-21,sh603986,-97129.072794183681,-97129.072794183681,0,17469.257696795619,17469.257696795619
2023-06-21,sh688008,-75641.218660422179,-75641.218660422179,0,32603.973560526796,32603.973560526796
2023-06-21,sz300502,-304942.89238961629,-304942.89238961629,0,62526.736188151765,62526.736188151765
2023-06-26,sh603986,-34065.052508751258,-34065.052508751258,0,17469.257696795619,17469.257696795619
2023-06-26,sh688008,-67816.265005895679,-67816.265005895679,0,32603.973560526796,32603.973560526796
2023-06-26,sz300502,-18656.054946220189,-196521.5318393608,177865.47689314061,62526.736188151765,0
2023-06-27,sh603986,-4133.6736259851132,-174.69257696804556,-3958.9810490170676,17469.257696795619,0
2023-06-27,sh688008,13883.022946371004,2934.357620447523,10948.665325923481,32603.973560526796,0
2023-07-14,sh603986,-57525.919144026891,-0,-57525.919144026891,0,29671.484242629616
2023-07-17,sh603986,30264.913927482092,30264.913927482092,0,29671.484242629616,29671.484242629616
2023-07-18,sh603986,-78036.003558115757,-78036.003558115757,0,29671.484242629616,29671.484242629616
2023-07-18,sz300502,-145769.38743423371,-0,-145769.38743423371,0,67013.882407839483
2023-07-19,sh603986,-33528.777194171329,-33528.777194171329,0,29671.484242629616,29671.484242629616
2023-07-19,sz300502,-29419.094377041536,-29419.094377041536,0,67013.882407839483,67013.882407839483
2023-07-20,sh603986,-66167.409861064167,-66167.409861064167,0,29671.484242629616,29671.484242629616
2023-07-20,sz300502,-217124.97900139983,-217124.97900139983,0,67013.882407839483,67013.882407839483
2023-07-21,sh603986,-2967.148424262793,-2967.148424262793,0,29671.484242629616,29671.484242629616
2023-07-21,sz300502,1840.8751655137748,-75189.576061595886,77030.451227109661,67013.882407839483,0
2023-07-24,sh603986,-39759.788885123788,-39759.788885123788,0,29671.484242629616,29671.484242629616
2023-07-25,sh603986,58452.823957980312,58452.823957980312,0,29671.484242629616,29671.484242629616
2023-07-26,sh603986,-32638.63266689283,-32638.63266689283,0,29671.484242629616,29671.484242629616
2023-07-27,sh603986,-39759.788885123366,-39759.788885123366,0,29671.484242629616,29671.484242629616
2023-07-28,sh603986,111861.49559471353,111861.49559471353,0,29671.484242629616,29671.484242629616
2023-07-31,sh603986,16319.316333446204,16319.316333446204,0,29671.484242629616,29671.484242629616
2023-08-01,sh603986,-10978.449169773094,-10978.449169773094,0,29671.484242629616,29671.484242629616
2023-08-02,sh603986,-12758.738224330516,-12758.738224330516,0,29671.484242629616,29671.484242629616
2023-08-03,sh603986,3857.2929515417154,3857.2929515417154,0,29671.484242629616,29671.484242629616
2023-08-04,sh603986,-215118.26075906472,-215118.26075906472,0,29671.484242629616,29671.484242629616
2023-08-07,sh603986,-45397.370891223349,-45397.370891223349,0,29671.484242629616,29671.484242629616
2023-08-07,sz300308,7955.2867762621436,0,7955.2867762621436,0,19210.003128500641
2023-08-08,sh603986,-20308.191178929046,-17209.460860725128,-3098.7303182039195,29671.484242629616,0
2023-08-08,sz300308,-99930.436274460299,-99930.436274460299,0,19210.003128500641,19210.003128500641
2023-08-09,sz300308,-105847.11723803863,-105847.11723803863,0,19210.003128500641,19210.003128500641
2023-08-09,sz300394,-245862.03465216028,-0,-245862.03465216028,0,80267.547296540914
2023-08-10,sz300308,-39073.14636337015,-39073.14636337015,0,19210.003128500641,19210.003128500641
2023-08-10,sz300394,-47095.492647357045,-9311.0354863987177,-37784.457160958329,80267.547296540914,0
2023-08-11,sz300308,-28008.184561353904,-28008.184561353904,0,19210.003128500641,19210.003128500641
2023-08-14,sz300308,21246.263460121605,21246.263460121605,0,19210.003128500641,19210.003128500641
2023-08-15,sz300308,71723.549389698921,-22360.443641574773,94083.993031273698,19210.003128500641,0
2023-10-12,sh603986,3700.3756159986924,-0,3700.3756159986924,0,21727.723253328153
2023-10-13,sh603986,-24335.050043727322,-24335.050043727322,0,21727.723253328153,21727.723253328153
2023-10-16,sh603986,-44324.555436789567,-44324.555436789567,0,21727.723253328153,21727.723253328153
2023-10-17,sh603986,-3824.3391996112805,23031.386648527892,-26855.725848139173,21727.723253328153,0
2023-11-17,sh688008,20926.836512502636,0,20926.836512502636,0,45815.573795880438
2023-11-20,sh688008,-88882.213164007946,-88882.213164007946,0,45815.573795880438,45815.573795880438
2023-11-21,sh688008,42608.483630168797,42608.483630168797,0,45815.573795880438,45815.573795880438
2023-11-22,sh688008,-19700.696732228575,-19700.696732228575,0,45815.573795880438,45815.573795880438
2023-11-23,sh688008,-458.15573795903879,-458.15573795903879,0,45815.573795880438,45815.573795880438
2023-11-24,sh688008,-37110.614774662936,-37110.614774662936,0,45815.573795880438,45815.573795880438
2023-11-27,sh688008,10537.581973052358,10537.581973052358,0,45815.573795880438,45815.573795880438
2023-11-28,sh688008,-5497.8688555055351,-5497.8688555055351,0,45815.573795880438,45815.573795880438
2023-11-29,sh688008,11453.89344897011,11453.89344897011,0,45815.573795880438,45815.573795880438
2023-11-30,sh688008,44441.106582003973,44441.106582003973,0,45815.573795880438,45815.573795880438
2023-12-01,sh688008,50855.286913427262,50855.286913427262,0,45815.573795880438,45815.573795880438
2023-12-04,sh688008,-24282.254111816685,-24282.254111816685,0,45815.573795880438,45815.573795880438
2023-12-05,sh688008,-79719.098404832053,-79719.098404832053,0,45815.573795880438,45815.573795880438
2023-12-06,sh688008,10537.581973052684,10537.581973052684,0,45815.573795880438,45815.573795880438
2023-12-07,sh688008,-52687.909865262438,-52687.909865262438,0,45815.573795880438,45815.573795880438
2023-12-08,sh688008,27489.344277528002,27489.344277528002,0,45815.573795880438,45815.573795880438
2023-12-11,sh688008,114080.77875174239,114080.77875174239,0,45815.573795880438,45815.573795880438
2023-12-11,sz300394,135570.65130381126,0,135570.65130381126,0,52513.534416086615
2023-12-12,sh688008,24740.409849775398,24740.409849775398,0,45815.573795880438,45815.573795880438
2023-12-12,sz300394,-38282.366589327103,-38282.366589327103,0,52513.534416086615,52513.534416086615
2023-12-13,sh688008,-17409.918042434358,-17409.918042434358,0,45815.573795880438,45815.573795880438
2023-12-13,sz300394,-35604.176334106582,-35604.176334106582,0,52513.534416086615,52513.534416086615
2023-12-14,sh688008,65974.426266067734,65974.426266067734,0,45815.573795880438,45815.573795880438
2023-12-14,sz300394,-26204.253673627343,-26204.253673627343,0,52513.534416086615,52513.534416086615
2023-12-15,sh688008,-55436.844293015369,-55436.844293015369,0,45815.573795880438,45815.573795880438
2023-12-15,sz300394,-40592.962103634753,-40592.962103634753,0,52513.534416086615,52513.534416086615
2023-12-18,sh688008,-40430.140341110069,-40317.704940374904,-112.43540073516397,45815.573795880438,2929.8933062776414
2023-12-18,sz300394,-4778.7316318639387,-4778.7316318639387,0,52513.534416086615,52513.534416086615
2023-12-19,sh688008,-592.62922290715835,849.66905882053436,-1442.2982817276927,2929.8933062776414,0
2023-12-19,sz300394,-6669.2188708431286,-6669.2188708431286,0,52513.534416086615,52513.534416086615
2023-12-20,sz300394,-103924.28460943537,-103924.28460943537,0,52513.534416086615,52513.534416086615
2023-12-21,sz300394,57029.698375869986,57029.698375869986,0,52513.534416086615,52513.534416086615
2023-12-22,sz300394,-15333.952049497375,-15333.952049497375,0,52513.534416086615,52513.534416086615
