candidate,scope,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,MEASURED,2023-01-03,2025-12-31,727,5.0321487189382541,4.0321487189382541,0.71595684850767172,0.31358828884116219,0.31358828884116219,1.6586605375210204,164,54.804208600182982,34.603570035281528,97740.397551186965,182684.19079124171,0.39992268733797282,0,0,-0.36786860774627977
0,chatgpt_5,MEASURED,2023-01-03,2025-12-31,727,4.3992957479797212,3.3992957479797212,0.64059218837287113,0.30102115545931329,0.30102115545931329,1.5658714037752213,126,42.105672461116193,32.09339196435436,71823.336487815468,129885.39084690742,0.36799566188277028,3,0.22389315267369225,-1.7344212879171226
0,joint_optical_leader_removal,MEASURED,2023-01-03,2025-12-31,727,2.762450140447116,1.762450140447116,0.4043270134154382,0.32266446907730917,0.32266446907730917,1.1910981679541812,166,55.472552607502287,39.242835874700575,71966.064796046878,131185.22881270325,0.40745146010220384,5,0,-0.41115897394278084
