candidate,scope,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,MEASURED,2023-01-03,2025-12-31,727,4.2022061620768349,3.2022061620768349,0.61565517886279042,0.27745779599852194,0.27745779599852194,1.5897349770499136,148,49.457456541628545,32.511440099965256,77570.514524893239,143544.51578913297,0.41805727601196069,2,0,-0.51031464353179112
0,chatgpt_5,MEASURED,2023-01-03,2025-12-31,727,5.1701720533418616,4.1701720533418616,0.73154345081349392,0.30453091331986382,0.30453091331986382,1.7227139514149774,121,40.434812442817936,28.756292112610851,76793.666421844289,139766.66471227616,0.37679229861144597,6,0.062431656367064783,-1.5722503899693117
0,joint_optical_leader_removal,MEASURED,2023-01-03,2025-12-31,727,2.5681150840208167,1.5681150840208167,0.37050836957779509,0.36787591215027993,0.36787591215027993,1.1331615752400475,159,53.133348581884725,35.836308522433654,55967.471102834526,100916.02486398863,0.42738855168025269,5,0,-0.51333496669691969
