case_index,case,group,policy,window,universe_size,cost_multiplier,delay,average_exposure_full,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts
165,common_exhaustive_3_9,common_five_exhaustive,buy_hold,recovery,3,1,1,0.99737064077645177,MEASURED,2026-09-01,2026-09-11,9,0.98344528148973875,-0.0165547185102611,-0.45649807103500373,0.0596043686651965,0.31025419539999871,-0.67762833668187827,0,0,0,0,0,0.99971549267609805,0
165,common_exhaustive_3_9,common_five_exhaustive,control,bull,3,1,1,0.44169279374784931,MEASURED,2023-01-03,2026-06-30,843,4.8946121653271879,3.8946121653271879,0.57666378546150077,0.47799820758737849,0.47799820758737849,1.3334823758012959,145,41.570839874411305,44.905580184362883,86018.220142788065,154266.40475218889,0.4645062265253847,33
165,common_exhaustive_3_9,common_five_exhaustive,control,full,3,1,1,0.44169279374784931,MEASURED,2023-01-03,2026-09-11,896,3.867464925602357,2.867464925602357,0.4430634907079416,0.47799820758737849,0.47799820758737849,1.1209946008102785,149,40.402561247216042,46.972297396809211,96381.279996042242,170900.96906025283,0.44169279374784931,33
165,common_exhaustive_3_9,common_five_exhaustive,control,july_august,3,1,1,0.44169279374784931,MEASURED,2026-07-01,2026-08-31,44,0.79014736918258577,-0.20985263081741409,-0.75593456510263757,0.20985263081741409,0.21973206550180921,-4.3646215813125524,4,23.95081967213115,2.0667172124463327,10363.05985325419,16634.564308063938,0.094954414481219801,0
165,common_exhaustive_3_9,common_five_exhaustive,control,late_june_august,3,1,1,0.44169279374784931,MEASURED,2026-06-22,2026-08-31,51,0.89485132965706127,-0.10514867034293859,-0.4399290784727149,0.21973206550180921,0.21973206550180921,-1.0762043651363642,4,20.871428571428574,2.0667172124463327,10363.05985325419,16634.564308063938,0.2160693659615899,0
165,common_exhaustive_3_9,common_five_exhaustive,control,recovery,3,1,1,0.44169279374784931,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.21973206550180921,0,0,0,0,0,0,0,0
165,common_exhaustive_3_9,common_five_exhaustive,treatment,bull,3,1,1,0.61594433891331202,MEASURED,2023-01-03,2026-06-30,843,5.6287790539097005,4.6287790539097005,0.64111998910194645,0.63699596865889674,0.63699596865889674,1.2330657433183472,78,22.362244897959183,46.654728873735962,100265.41615800888,170771.63827120437,0.6478749787610989,2
165,common_exhaustive_3_9,common_five_exhaustive,treatment,full,3,1,1,0.61594433891331202,MEASURED,2023-01-03,2026-09-11,896,4.283244959242662,3.283244959242662,0.48357791958701002,0.63699596865889674,0.63699596865889674,1.0403592779557358,82,22.234966592427615,49.499695512933798,115639.2940545021,196723.15236489489,0.61594433891331202,2
165,common_exhaustive_3_9,common_five_exhaustive,treatment,july_august,3,1,1,0.61594433891331202,MEASURED,2026-07-01,2026-08-31,44,0.76095453707097604,-0.2390454629290239,-0.80519012434950743,0.2390454629290239,0.25736828585526489,-4.3755467352532538,4,23.95081967213115,2.8449666391978368,15373.877896493208,25951.514093690479,0.13017092206184361,0
165,common_exhaustive_3_9,common_five_exhaustive,treatment,late_june_august,3,1,1,0.61594433891331202,MEASURED,2026-06-22,2026-08-31,51,0.83446689499713,-0.16553310500287,-0.61102295409870711,0.25736828585526489,0.25736828585526489,-1.8046438963367808,4,20.871428571428574,2.8449666391978368,15373.877896493208,25951.514093690479,0.2494346792388408,0
165,common_exhaustive_3_9,common_five_exhaustive,treatment,recovery,3,1,1,0.61594433891331202,MEASURED,2026-09-01,2026-09-11,9,1,0,0,0,0.25736828585526489,0,0,0,0,0,0,0,0
166,common_exhaustive_4_0,common_five_exhaustive,buy_hold,bull,4,1,1,0.99862636064190602,MEASURED,2023-01-03,2026-06-30,843,47.858155083960931,46.858155083960931,2.0313474909556963,0.54334068459345364,0.54334068459345364,2.0168728614564406,5,1.4334772370486657,0.98695299235043665,519.34040538379998,1995.467629999795,0.99854175120483124,0
166,common_exhaustive_4_0,common_five_exhaustive,buy_hold,full,4,1,1,0.99862636064190602,MEASURED,2023-01-03,2026-09-11,896,35.479189773956648,34.479189773956648,1.632012618052074,0.54334068459345364,0.54334068459345364,1.7764801664617405,5,1.3557906458797329,0.98695299235043665,519.34040538379998,1995.467629999795,0.99862636064190602,0
166,common_exhaustive_4_0,common_five_exhaustive,buy_hold,july_august,4,1,1,0.99862636064190602,MEASURED,2026-07-01,2026-08-31,44,0.70768307042634115,-0.29231692957365868,-0.87385237395262783,0.37936917925594388,0.40428857294568848,-1.6718791199114371,0,0,0,0,0,0.99997250928365145,0
166,common_exhaustive_4_0,common_five_exhaustive,buy_hold,late_june_august,4,1,1,0.99862636064190602,MEASURED,2026-06-22,2026-08-31,51,0.68620409335967236,-0.31379590664032753,-0.8598359279551786,0.40428857294568848,0.40428857294568848,-1.6183295672471458,0,0,0,0,0,0.99997336909970125,0
166,common_exhaustive_4_0,common_five_exhaustive,buy_hold,recovery,4,1,1,0.99862636064190602,MEASURED,2026-09-01,2026-09-11,9,1.0475600662396125,0.047560066239612502,4.4580257536320884,0.047266365850112999,0.3528381683720509,2.8716555967475408,0,0,0,0,0,0.99997027344382095,0
166,common_exhaustive_4_0,common_five_exhaustive,control,bull,4,1,1,0.53741522925261986,MEASURED,2023-01-03,2026-06-30,843,13.223887528982308,12.223887528982308,1.0964695664152924,0.42033428716691151,0.42033428716691151,1.7307343648342917,149,42.717621664050242,39.573510743486978,226126.79331073741,416113.28502593737,0.56816283786842448,43
166,common_exhaustive_4_0,common_five_exhaustive,control,full,4,1,1,0.53741522925261986,MEASURED,2023-01-03,2026-09-11,896,11.677396748301128,10.677396748301128,0.94724032318083684,0.42033428716691151,0.42033428716691151,1.6029282726373686,153,41.487193763919834,41.696660538450175,256962.90358296887,465147.37549566157,0.53741522925261986,43
166,common_exhaustive_4_0,common_five_exhaustive,control,july_august,4,1,1,0.53741522925261986,MEASURED,2026-07-01,2026-08-31,44,0.88305324154551434,-0.1169467584544855,-0.52511830412340355,0.1341503435750033,0.20619607494232001,-2.9297612573584515,4,23.95081967213115,2.1231497949632026,30836.110272231486,49034.090469724259,0.0582448428924002,0
