case,group,treatment_wealth,control_wealth,buy_hold_wealth,treatment_control_wealth_ratio,treatment_buy_hold_wealth_ratio,treatment_mdd,control_mdd
delayed_open,stress,9.6864136058445727,3.8304579563778738,9.1530517084273058,2.5287873450526419,1.0582714830427753,0.56417303154671283,0.29771461669777749
double_cost,stress,9.3163314040168039,6.0186313837487484,9.1011608501145833,1.5479152667784846,1.0236420998865778,0.4557977935510712,0.33980977211256791
triple_cost,stress,8.9974316843479709,5.5583556138645447,9.1000121033300285,1.6187218503805567,0.98872744147839986,0.4401878071393327,0.34474097175404672
