date,symbol,actual_units,weight,price,stop,entry_close_anchor,stop_broken,price_exit,stale,mature,stop_only,risk_cap,reason,subsequent40_price_return,subsequent40_price_drawdown
2024-12-09,sh688120,2103.5553502165012,0.034426311315067737,87.822999999999993,86.623000000000005,94.007000000000005,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.13685106197296804,0.19482265927046571
2024-12-19,sh688249,38394.937367579827,0.16393801070361794,24.332999999999998,24.343,26.562999999999999,True,True,False,False,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.010676302714244468,0.13695918932826667
2024-12-31,sh688205,9573.0713977317027,0.11511409131120641,69.668999999999997,57.319399999999995,66.977000000000004,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.16338375217087975,0.38211448693800676
2024-12-31,sh688256,6524.7329401148545,0.49619089502876762,440.60399999999998,379.53470000000004,287.38900000000001,False,False,False,True,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.18724314187373503,0.22784747988365861
2025-01-16,sh688256,1697.83260768593,0.12031979504621587,397.65100000000001,413.45600000000002,397.65100000000001,True,True,False,True,False,0.5,RECOVERY_WAIT|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.18774757794336172,0.13964915176043002
2025-01-27,sh603986,11998.027914248069,0.26648032931769033,126.31,111.00000000000001,127.11,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.12408759124087576,0.18406031992107663
2025-01-27,sh688205,21948.920342423942,0.29789528135934246,77.185000000000002,65.215350000000001,71.531000000000006,False,False,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.38944433108889343,0.47488798156229162
2025-02-24,sh688205,7412.5099479644923,0.094243277051551319,72.591999999999999,68.131,83.284999999999997,False,True,False,False,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.4512713666128072,0.5060066724895832
2025-02-28,sh601869,38936.990037096897,0.26292074692613232,35.936999999999998,35.213999999999999,38.697000000000003,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.12393600798513871,0.21842658365924394
2025-03-20,sh600206,121444.52524413049,0.42434658387313096,17.591999999999999,17.742000000000001,19.981999999999999,True,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.066089334548769418,0.15255439924314085
2025-03-21,sh688256,4000.8834296933233,0.36884404754846056,458.75799999999998,459.101,532.54999999999995,True,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,-0.025595010314538369,0.1743438642440116
2025-04-07,sh688019,15699.634017093065,0.30364134458918896,89.310000000000002,90.168299999999988,95.228999999999999,True,True,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.17993546105560965,0.095402278101702209
2025-04-07,sh688037,9414.3149869634835,0.1796407790774871,88.114000000000004,88.334000000000003,100.354,True,True,False,False,False,0,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.089147199676237188,0.087740360565860209
2025-05-09,sz002371,4204.5344823424339,0.29803243816151875,325.00900000000001,317.72000000000003,345.11200000000002,False,True,False,False,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.016463425838024071,0.075244014504271872
2025-05-15,sh688268,13748.25352112676,0.14922859485322129,48.43,49.979999999999997,53.759999999999998,True,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.025683172385453146,0.077480378345743506
2025-05-27,sh688019,23458.330646275739,0.5505120833247128,101.13500000000001,97.897999999999996,106,False,True,False,False,False,1,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.16317349058368369,0.080306959772888931
2025-06-20,sh688205,25578.624257252712,0.33997639079940617,65.719999999999999,60.014649999999996,55.609999999999999,False,True,False,True,False,1,TREND_OPEN|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION,0.049908703590992198,0.15170611743006457
