date,symbol,pnl,carry,execution,units_before,units_after,log_contribution,carry_log_contribution,execution_log_contribution
2023-02-08,sh688256,-37364.02584025637,-0,-37364.02584025637,0,16893.771181488839,-0.018990506485165301,-0,-0.018990506485165301
2023-02-08,sz002281,-27260.684874962284,-0,-27260.684874962284,0,39846.997389033946,-0.013855418447715822,-0,-0.013855418447715822
2023-02-09,sh688256,48400.65443496556,48400.65443496556,0,16893.771181488839,16893.771181488839,0.02440903981617475,0.02440903981617475,0
2023-02-09,sz002281,47417.926892950447,47417.926892950447,0,39846.997389033946,39846.997389033946,0.023913438341741595,0.023913438341741595,0
2023-02-10,sh688256,456.13182190021593,456.13182190021593,0,16893.771181488839,16893.771181488839,0.00021929617534775794,0.00021929617534775794,0
2023-02-10,sz002281,97892.631134611016,81287.874673629223,16604.756460981793,39846.997389033946,49149.860272007325,0.047064200680226383,0.039081070783029984,0.0079831298971964042
2023-02-13,sh688256,95128.825522963656,95128.825522963656,0,16893.771181488839,16893.771181488839,0.043213371721810716,0.043213371721810716,0
2023-02-13,sz002281,50132.857477447447,50132.857477447447,0,49149.860272007325,49149.860272007325,0.022773431646399681,0.022773431646399681,0
2023-02-14,sh688256,-22907.953722098893,-22907.953722098893,0,16893.771181488839,16893.771181488839,-0.010145681637472276,-0.010145681637472276,0
2023-02-14,sz002281,-10812.969259841555,-10812.969259841555,0,49149.860272007325,49149.860272007325,-0.0047889455774609967,-0.0047889455774609967,0
2023-02-15,sh688256,41051.863971017876,41051.863971017876,0,16893.771181488839,16893.771181488839,0.01803162987667219,0.01803162987667219,0
2023-02-15,sz002281,30472.913368644589,30472.913368644589,0,49149.860272007325,49149.860272007325,0.013384929257176209,0.013384929257176209,0
2023-02-16,sh688256,-97510.847259553557,-97510.847259553557,0,16893.771181488839,16893.771181488839,-0.043852251779068201,-0.043852251779068201,0
2023-02-16,sz002281,-78148.277832491643,-78148.277832491643,0,49149.860272007325,49149.860272007325,-0.035144581879071324,-0.035144581879071324,0
2023-02-17,sh688256,-5659.4133457987755,-5659.4133457987755,0,16893.771181488839,16893.771181488839,-0.0026905121174789393,-0.0026905121174789393,0
2023-02-17,sz002281,-60945.826737289179,-60945.826737289179,0,49149.860272007325,49149.860272007325,-0.028973936930790624,-0.028973936930790624,0
2023-02-20,sh688256,27773.359822367624,27773.359822367624,0,16893.771181488839,16893.771181488839,0.013295481021204859,0.013295481021204859,0
2023-02-20,sz002281,9514.5721420009904,39319.888217605898,-29805.316075604907,49149.860272007325,0,0.0045547536973535195,0.018822959515760528,-0.014268205818407008
2023-02-21,sh688037,-10178.35053944098,-0,-10178.35053944098,0,6588.1677309147108,-0.0048040950440275164,-0,-0.0048040950440275164
2023-02-21,sh688256,32317.784270188095,32317.784270188095,0,16893.771181488839,16893.771181488839,0.015253719808994532,0.015253719808994532,0
2023-02-22,sh688037,15014.434258754602,15014.434258754602,0,6588.1677309147108,6588.1677309147108,0.0070418376909166143,0.0070418376909166143,0
2023-02-22,sh688256,-10203.837793619245,-10203.837793619245,0,16893.771181488839,16893.771181488839,-0.004785646154147366,-0.004785646154147366,0
2023-02-23,sh688037,-2701.1487696750091,-2701.1487696750091,0,6588.1677309147108,6588.1677309147108,-0.001270213605742133,-0.001270213605742133,0
2023-02-23,sh688256,-13379.866775739187,-13379.866775739187,0,16893.771181488839,16893.771181488839,-0.0062918744100147594,-0.0062918744100147594,0
2023-02-24,sh688037,-4822.5387790296572,-4822.5387790296572,0,6588.1677309147108,6588.1677309147108,-0.0022506849232873799,-0.0022506849232873799,0
2023-02-24,sh688256,53401.210704686244,53401.210704686244,0,16893.771181488839,16893.771181488839,0.024922412307177601,0.024922412307177601,0
2023-02-27,sh688037,-10778.242407776439,-10778.242407776439,0,6588.1677309147108,6588.1677309147108,-0.0050225516410774187,-0.0050225516410774187,0
2023-02-27,sh688256,-31304.157999298724,-31304.157999298724,0,16893.771181488839,16893.771181488839,-0.014587420117633134,-0.014587420117633134,0
2023-02-28,sh688037,9519.9023711718055,9519.9023711718055,0,6588.1677309147108,6588.1677309147108,0.0044842661719501986,0.0044842661719501986,0
2023-02-28,sh688256,-13599.48580109863,-13599.48580109863,0,16893.771181488839,16893.771181488839,-0.0064059180184929928,-0.0064059180184929928,0
2023-03-01,sh688037,-1324.221713913907,-1324.221713913907,0,6588.1677309147108,6588.1677309147108,-0.00061373807299656795,-0.00061373807299656795,0
2023-03-01,sh688256,75177.281757625387,75177.281757625387,0,16893.771181488839,16893.771181488839,0.034842473548235997,0.034842473548235997,0
2023-03-02,sh688037,-3188.6731817626846,-3188.6731817626846,0,6588.1677309147108,6588.1677309147108,-0.0014505334483291951,-0.0014505334483291951,0
2023-03-02,sh688256,10203.837793619245,10203.837793619245,0,16893.771181488839,16893.771181488839,0.0046417450699003139,0.0046417450699003139,0
2023-03-03,sh688037,25700.442318298261,25700.442318298261,0,6588.1677309147108,6588.1677309147108,0.011540044014455591,0.011540044014455591,0
2023-03-03,sh688256,25053.462662148017,25053.462662148017,0,16893.771181488839,16893.771181488839,0.011249536418673264,0.011249536418673264,0
2023-03-06,sh688037,40681.935738398322,40681.935738398322,0,6588.1677309147108,6588.1677309147108,0.018010267360227747,0.018010267360227747,0
2023-03-06,sh688256,-28111.235245997454,-28111.235245997454,0,16893.771181488839,16893.771181488839,-0.012445102560073135,-0.012445102560073135,0
2023-03-07,sh688037,-34080.591672021808,-34080.591672021808,0,6588.1677309147108,6588.1677309147108,-0.015290464890777055,-0.015290464890777055,0
2023-03-07,sh688256,-37994.091387168439,-37994.091387168439,0,16893.771181488839,16893.771181488839,-0.017046280358137031,-0.017046280358137031,0
2023-03-08,sh688037,-1676.9707637404008,12128.816792614036,-13805.787556354437,6588.1677309147108,0,-0.00076145042012076543,0.0055072472591617761,-0.0062686976792825418
2023-03-08,sh688256,20306.927713333062,24158.092789529033,-3851.1650761959709,16893.771181488839,0,0.0092206250538266043,0.010969296723381004,-0.0017486716695543987
2023-03-13,sh688037,-3942.9977915469372,-0,-3942.9977915469372,0,3242.8176795580112,-0.0017752958385683802,-0,-0.0017752958385683802
2023-03-13,sh688256,22712.39892553963,0,22712.39892553963,0,6399.9785418517704,0.01022603344664731,0,0.01022603344664731
2023-03-14,sh688037,1209.5709944751534,1209.5709944751534,0,3242.8176795580112,3242.8176795580112,0.00053847914559821883,0.00053847914559821883,0
2023-03-14,sh688256,30540.697601716638,30540.697601716638,0,6399.9785418517704,6399.9785418517704,0.013596166595977155,0.013596166595977155,0
2023-03-15,sh688037,-16204.359944751381,-16204.359944751381,0,3242.8176795580112,3242.8176795580112,-0.00718144501941237,-0.00718144501941237,0
2023-03-15,sh688256,4684.7842926354915,4684.7842926354915,0,6399.9785418517704,6399.9785418517704,0.0020762017716266321,0.0020762017716266321,0
2023-03-16,sh688037,-12527.004696132595,-12527.004696132595,0,3242.8176795580112,3242.8176795580112,-0.0056147748774632083,-0.0056147748774632083,0
2023-03-16,sh688256,-26532.87963454051,-6617.5778122746779,-19915.301822265832,6399.9785418517704,17510.172926301013,-0.01189239962884072,-0.0029660889056335122,-0.0089263107232072092
2023-03-17,sh688037,693.96298342541002,693.96298342541002,0,3242.8176795580112,3242.8176795580112,0.00029780400214808643,0.00029780400214808643,0
