date,symbol,pnl,carry,execution,units_before,units_after,log_contribution,carry_log_contribution,execution_log_contribution
2023-01-19,sz300502,4723.4121800785151,0,4723.4121800785151,0,67696.857670979662,0.0023589216453762749,0,0.0023589216453762749
2023-01-20,sz300502,4467.9926062845861,4467.9926062845861,0,67696.857670979662,67696.857670979662,0.0022262527509326014,0.0022262527509326014,0
2023-01-30,sz300502,3926.4177449169292,3926.4177449169292,0,67696.857670979662,67696.857670979662,0.0019523208038792136,0.0019523208038792136,0
2023-01-31,sh603986,-59815.855870617241,-0,-59815.855870617241,0,9230.5781656457166,-0.030328903297049199,-0,-0.030328903297049199
2023-01-31,sz300502,-21383.963272963549,-15299.489833641463,-6084.4734393220861,67696.857670979662,109552.10803558832,-0.010842478884130539,-0.0077574205184387183,-0.0030850583656918205
2023-02-01,sh603986,4153.7601745405991,4153.7601745405991,0,9230.5781656457166,9230.5781656457166,0.0021334835568254653,0.0021334835568254653,0
2023-02-01,sz300502,25963.849604434443,25963.849604434443,0,109552.10803558832,109552.10803558832,0.013335735303754434,0.013335735303754434,0
2023-02-02,sh603986,19291.908366199448,19291.908366199448,0,9230.5781656457166,9230.5781656457166,0.0097503231594513289,0.0097503231594513289,0
2023-02-02,sz300502,13913.117720519789,13913.117720519789,0,109552.10803558832,109552.10803558832,0.0070318286483382047,0.0070318286483382047,0
2023-02-03,sh603986,3969.1486112277212,3969.1486112277212,0,9230.5781656457166,9230.5781656457166,0.0019823378349365815,0.0019823378349365815,0
2023-02-03,sz300502,10078.793939273988,10078.793939273988,0,109552.10803558832,109552.10803558832,0.0050337179363441212,0.0050337179363441212,0
2023-02-06,sh603986,-28891.709658471053,-28891.709658471053,0,9230.5781656457166,9230.5781656457166,-0.014361356138017064,-0.014361356138017064,0
2023-02-06,sz300502,33851.601382996902,33851.601382996902,0,109552.10803558832,109552.10803558832,0.016826795958087885,0.016826795958087885,0
2023-02-07,sh603986,-8307.5203490811982,-8307.5203490811982,0,9230.5781656457166,9230.5781656457166,-0.0040641980359590255,-0.0040641980359590255,0
2023-02-07,sz300502,68250.963306171441,68250.963306171441,0,109552.10803558832,109552.10803558832,0.033389678191029892,0.033389678191029892,0
2023-02-08,sh603986,1445.4343213533521,-3784.5370479147123,5229.9713692680643,9230.5781656457166,0,0.00070533239328474746,-0.0018467505123174143,0.0025520829056021616
2023-02-08,sz300394,-36358.764246154074,-0,-36358.764246154074,0,62868.841607565024,-0.017742081963713491,-0,-0.017742081963713491
2023-02-08,sz300502,-14679.982476768871,-14679.982476768871,0,109552.10803558832,109552.10803558832,-0.0071634297184965832,-0.0071634297184965832,0
2023-02-09,sz300394,79717.691158392496,79717.691158392496,0,62868.841607565024,62868.841607565024,0.037410682711775729,0.037410682711775729,0
2023-02-09,sz300502,136501.92661234309,136501.92661234309,0,109552.10803558832,109552.10803558832,0.064058933366421877,0.064058933366421877,0
2023-02-10,sz300394,59519.794468920416,64189.087281323831,-4669.2928124034124,62868.841607565024,55207.5237516415,0.026120739797951719,0.028169896447121982,-0.002049156649170263
2023-02-10,sz300502,16549.443314448876,18404.754149978755,-1855.3108355298796,109552.10803558832,99885.346966958095,0.0072628561048442009,0.0080770741647620981,-0.00081421805991789748
2023-02-13,sz300394,59568.918128021214,59568.918128021214,0,55207.5237516415,55207.5237516415,0.025143001314714371,0.025143001314714371,0
2023-02-13,sz300502,45847.374257833908,45847.374257833908,0,99885.346966958095,99885.346966958095,0.019351376984277822,0.019351376984277822,0
2023-02-14,sz300394,-47478.470426411659,-47478.470426411659,0,55207.5237516415,55207.5237516415,-0.020003885148719619,-0.020003885148719619,0
2023-02-14,sz300502,-49543.132095611261,-49543.132095611261,0,99885.346966958095,99885.346966958095,-0.020873779535179406,-0.020873779535179406,0
2023-02-15,sz300394,25726.706068264899,25726.706068264899,0,55207.5237516415,55207.5237516415,0.010944557497620468,0.010944557497620468,0
2023-02-15,sz300502,25171.107435673508,25171.107435673508,0,99885.346966958095,99885.346966958095,0.01070819683940559,0.01070819683940559,0
2023-02-16,sz300394,-37596.323674867817,-37596.323674867817,0,55207.5237516415,55207.5237516415,-0.016146552325093547,-0.016146552325093547,0
2023-02-16,sz300502,-57234.303812067032,-57234.303812067032,0,99885.346966958095,99885.346966958095,-0.024580506575157594,-0.024580506575157594,0
2023-02-17,sz300394,-21530.934263140218,-21530.934263140218,0,55207.5237516415,55207.5237516415,-0.0095317145543500643,-0.0095317145543500643,0
2023-02-17,sz300502,-23273.285843301292,-23273.285843301292,0,99885.346966958095,99885.346966958095,-0.010303051167636161,-0.010303051167636161,0
2023-02-20,sz300394,28155.837113337155,28155.837113337155,0,55207.5237516415,55207.5237516415,0.012467199280983441,0.012467199280983441,0
2023-02-20,sz300502,15681.999473812424,15681.999473812424,0,99885.346966958095,99885.346966958095,0.0069438749690622914,0.0069438749690622914,0
2023-02-21,sz300394,2429.1310450722526,2429.1310450722526,0,55207.5237516415,55207.5237516415,0.001068336870349485,0.001068336870349485,0
2023-02-21,sz300502,-15681.999473812424,-15681.999473812424,0,99885.346966958095,99885.346966958095,-0.0068969758847146562,-0.0068969758847146562,0
2023-02-22,sz300394,-20371.576264355703,-20371.576264355703,0,55207.5237516415,55207.5237516415,-0.0090160352591206871,-0.0090160352591206871,0
2023-02-22,sz300502,5094.1526953148787,5094.1526953148787,0,99885.346966958095,99885.346966958095,0.0022545658578549,0.0022545658578549,0
2023-02-23,sz300394,-607.28276126811215,-607.28276126811215,0,55207.5237516415,55207.5237516415,-0.00027041421371779261,-0.00027041421371779261,0
2023-02-23,sz300502,-11586.700248167104,-11586.700248167104,0,99885.346966958095,99885.346966958095,-0.0051593897225884937,-0.0051593897225884937,0
2023-02-24,sz300394,66193.820978218151,66193.820978218151,0,55207.5237516415,55207.5237516415,0.02896213779780539,0.02896213779780539,0
2023-02-24,sz300502,26169.960905343065,26169.960905343065,0,99885.346966958095,99885.346966958095,0.011450283466082643,0.011450283466082643,0
2023-02-27,sz300394,-30364.138063402766,-30364.138063402766,0,55207.5237516415,55207.5237516415,-0.013155937708445569,-0.013155937708445569,0
2023-02-27,sz300502,-17479.935719217738,-17479.935719217738,0,99885.346966958095,99885.346966958095,-0.007573570670422981,-0.007573570670422981,0
2023-02-28,sz300394,0,0,0,55207.5237516415,55207.5237516415,0,0,0
2023-02-28,sz300502,46946.11307447037,46946.11307447037,0,99885.346966958095,99885.346966958095,0.020344377595935371,0.020344377595935371,0
2023-03-01,sz300394,23960.065308212372,23960.065308212372,0,55207.5237516415,55207.5237516415,0.010149731467647399,0.010149731467647399,0
2023-03-01,sz300502,35359.412826303087,35359.412826303087,0,99885.346966958095,99885.346966958095,0.014978612972213123,0.014978612972213123,0
2023-03-02,sz300394,52502.355087811098,52502.355087811098,0,55207.5237516415,55207.5237516415,0.021685247194980235,0.021685247194980235,0
2023-03-02,sz300502,9089.5665739931173,9089.5665739931173,0,99885.346966958095,99885.346966958095,0.0037542982161962312,0.0037542982161962312,0
2023-03-03,sz300394,-69009.40468955187,-69009.40468955187,0,55207.5237516415,55207.5237516415,-0.028746877276115537,-0.028746877276115537,0
2023-03-03,sz300502,-33161.935193029982,-33161.935193029982,0,99885.346966958095,99885.346966958095,-0.013814089333491398,-0.013814089333491398,0
2023-03-06,sz300394,-10655.052084066789,-10655.052084066789,0,55207.5237516415,55207.5237516415,-0.0045567023732342848,-0.0045567023732342848,0
2023-03-06,sz300502,-12385.783023902859,-12385.783023902859,0,99885.346966958095,99885.346966958095,-0.0052968607242923826,-0.0052968607242923826,0
2023-03-07,sz300394,-30971.420824670877,-30971.420824670877,0,55207.5237516415,55207.5237516415,-0.013587834607722305,-0.013587834607722305,0
2023-03-07,sz300502,-63327.309977051467,-63327.309977051467,0,99885.346966958095,99885.346966958095,-0.027783065523255081,-0.027783065523255081,0
2023-03-08,sz300394,14077.918556668528,14077.918556668528,0,55207.5237516415,55207.5237516415,0.0062525557474417013,0.0062525557474417013,0
2023-03-08,sz300502,24072.368619036868,24072.368619036868,0,99885.346966958095,99885.346966958095,0.010691482988598323,0.010691482988598323,0
2023-03-09,sz300394,2815.5837113337252,2815.5837113337252,0,55207.5237516415,55207.5237516415,0.0012363580874458883,0.0012363580874458883,0
2023-03-09,sz300502,10487.961431530643,10487.961431530643,0,99885.346966958095,99885.346966958095,0.0046053952807359909,0.0046053952807359909,0
2023-03-10,sz300394,-11262.334845334901,-11262.334845334901,0,55207.5237516415,55207.5237516415,-0.0049642798203275917,-0.0049642798203275917,0
2023-03-10,sz300502,-19277.871964622875,-19277.871964622875,0,99885.346966958095,99885.346966958095,-0.008497416573658139,-0.008497416573658139,0
2023-03-13,sz300394,28376.667208343792,28376.667208343792,0,55207.5237516415,55207.5237516415,0.012434512185356888,0.012434512185356888,0
2023-03-13,sz300502,29166.521314351747,29166.521314351747,0,99885.346966958095,99885.346966958095,0.012780622263531334,0.012780622263531334,0
2023-03-14,sz300394,-31192.250919677517,-31192.250919677517,0,55207.5237516415,55207.5237516415,-0.013673474271036998,-0.013673474271036998,0
2023-03-14,sz300502,-28067.782497715281,-28067.782497715281,0,99885.346966958095,99885.346966958095,-0.012303828371214586,-0.012303828371214586,0
2023-03-15,sz300394,-38866.096721155554,-38866.096721155554,0,55207.5237516415,55207.5237516415,-0.01753671674595798,-0.01753671674595798,0
2023-03-15,sz300502,-31663.654988525555,-31663.654988525555,0,99885.346966958095,99885.346966958095,-0.014286913158770186,-0.014286913158770186,0
2023-03-16,sz300394,-7618.6382777265217,-7618.6382777265217,0,55207.5237516415,55207.5237516415,-0.0035119120279381239,-0.0035119120279381239,0
2023-03-16,sz300502,-15981.655514713309,-15981.655514713309,0,99885.346966958095,99885.346966958095,-0.0073669553773898213,-0.0073669553773898213,0
2023-03-17,sz300394,116874.32778222501,116874.32778222501,0,55207.5237516415,55207.5237516415,0.052634062891284202,0.052634062891284202,0
2023-03-17,sz300502,10168.438522741752,65524.787610324391,-55356.349087582639,99885.346966958095,0,0.0045793310033783478,0.029508925163156102,-0.024929594159777753
2023-03-20,sz300394,38424.43653114247,38424.43653114247,0,55207.5237516415,55207.5237516415,0.016678769067430748,0.016678769067430748,0
2023-03-21,sz300394,29204.78006461835,29204.78006461835,0,55207.5237516415,55207.5237516415,0.012493323851640769,0.012493323851640769,0
2023-03-22,sz300308,99644.278899044977,0,99644.278899044977,0,19245.587201851933,0.040405737676185521,0,0.040405737676185521
2023-03-22,sz300394,131627.18142951999,78836.343917344115,52790.83751217588,55207.5237516415,88752.752654013253,0.053374799061823873,0.031968123678240402,0.021406675383583477
2023-03-23,sz300308,80215.607457318838,80215.607457318838,0,19245.587201851933,19245.587201851933,0.030312827266617225,0.030312827266617225,0
2023-03-23,sz300394,46240.184132740978,46240.184132740978,0,88752.752654013253,88752.752654013253,0.017473790435834493,0.017473790435834493,0
2023-03-24,sz300308,28927.00335113889,30831.430697366734,-1904.4273462278427,19245.587201851933,17014.755346532536,0.010678878178400178,0.011381928798027545,-0.00070305061962736535
2023-03-24,sz300394,-31297.692697911527,-30353.441407672737,-944.25129023878981,88752.752654013253,82307.902669478761,-0.01155405707009894,-0.011205471204641148,-0.00034858586545779289
2023-03-27,sz300308,46569.385383459587,46569.385383459587,0,17014.755346532536,17014.755346532536,0.017123545805270576,0.017123545805270576,0
2023-03-27,sz300394,-22552.365331436962,-22552.365331436962,0,82307.902669478761,82307.902669478761,-0.0082924964027379731,-0.0082924964027379731,0
2023-03-28,sz300308,-27257.638065145067,-27257.638065145067,0,17014.755346532536,17014.755346532536,-0.010159606510908872,-0.010159606510908872,0
2023-03-28,sz300394,-69550.177755709607,-69550.177755709607,0,82307.902669478761,82307.902669478761,-0.025923098585175091,-0.025923098585175091,0
2023-03-29,sz300308,21268.44418316567,21268.44418316567,0,17014.755346532536,17014.755346532536,0.0079508975406816541,0.0079508975406816541,0
2023-03-29,sz300394,59426.30572736363,59426.30572736363,0,82307.902669478761,82307.902669478761,0.022215657336773005,0.022215657336773005,0
2023-03-30,sz300308,-6720.8283618804053,-6720.8283618804053,0,17014.755346532536,17014.755346532536,-0.002485059240827103,-0.002485059240827103,0
2023-03-30,sz300394,-15309.269896523045,-15309.269896523045,0,82307.902669478761,82307.902669478761,-0.0056606776096907209,-0.0056606776096907209,0
2023-03-31,sz300308,47675.34448098416,47675.34448098416,0,17014.755346532536,17014.755346532536,0.017225192314971129,0.017225192314971129,0
2023-03-31,sz300394,102226.41511549269,102226.41511549269,0,82307.902669478761,82307.902669478761,0.036934597520040489,0.036934597520040489,0
2023-04-03,sz300308,101952.41403642303,101952.41403642303,0,17014.755346532536,17014.755346532536,0.033727577706783224,0.033727577706783224,0
2023-04-03,sz300394,264290.67547169619,264290.67547169619,0,82307.902669478761,82307.902669478761,0.087431811972253332,0.087431811972253332,0
2023-04-04,sz300308,-1701.4755346532779,-1701.4755346532779,0,17014.755346532536,17014.755346532536,-0.00052837961077811801,-0.00052837961077811801,0
2023-04-04,sz300394,22799.289039445703,22799.289039445703,0,82307.902669478761,82307.902669478761,0.007080136753852868,0.007080136753852868,0
2023-04-06,sz300308,-1225.0623849503891,-1225.0623849503891,0,17014.755346532536,17014.755346532536,-0.00036987657113703507,-0.00036987657113703507,0
2023-04-06,sz300394,165274.26856031327,165274.26856031327,0,82307.902669478761,82307.902669478761,0.049900380995491711,0.049900380995491711,0
2023-04-07,sz300308,42792.10969652934,42792.10969652934,0,17014.755346532536,17014.755346532536,0.012488295160907612,0.012488295160907612,0
2023-04-07,sz300394,20988.515180717,20988.515180717,0,82307.902669478761,82307.902669478761,0.0061252126717940853,0.0061252126717940853,0
