symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sh688012,2023-12-01,2023-11-30,-12237.349638909101,343264.21128999995,1,1,RECOVERY_WAIT|SCHEDULED_SELECTION,2023-12-05,2023-12-04,-12237.349638909101,RECOVERY_WAIT|TREND_EXIT_OR_STALE,-0.03564994321115119
sh688072,2023-12-01,2023-11-30,-24757.993283608695,944288.47512999992,1,1,RECOVERY_WAIT|SCHEDULED_SELECTION,2023-12-13,2023-12-12,-24757.993283608695,CONFIRMED_RECOVERY|RISK_RESTORATION,-0.026218675686156469
sz300308,2023-12-13,2023-12-12,3800.2607663940871,822701.87999999989,1,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2023-12-14,2023-12-13,3800.2607663940871,PORTFOLIO_DRAWDOWN_SHOCK|RISK_REDUCTION,0.0046192440527716887
sz300394,2023-12-13,2023-12-12,-29330.973751420854,1711509.7999999998,1,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2023-12-14,2023-12-13,-29330.973751420854,PORTFOLIO_DRAWDOWN_SHOCK|RISK_REDUCTION,-0.017137485132378942
sh688041,2024-02-20,2024-02-19,-53832.142167791026,1172723.0615099994,2,1,RECOVERY_WAIT|SCHEDULED_SELECTION,2024-03-26,2024-03-25,-53832.142167791026,CROSS_SECTION_SHOCK|RISK_REDUCTION,-0.045903541880106549
sz300394,2024-02-19,2024-02-08,413210.28509227303,1307596.2899999998,2,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-03-26,2024-03-25,413210.28509227303,CROSS_SECTION_SHOCK|RISK_REDUCTION,0.31600753860526254
sz300308,2024-04-29,2024-04-26,-65133.622090047109,733452.71999999997,2,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-05-16,2024-05-15,-65133.622090047109,MARKET_WEAK_WARNING|TREND_EXIT_OR_STALE,-0.088804118266883128
sh688256,2024-05-21,2024-05-20,86819.856039263075,1657651.0350399998,1,1,TREND_OPEN|SCHEDULED_SELECTION,2024-06-25,2024-06-24,86819.856039263075,CROSS_SECTION_SHOCK|RISK_REDUCTION,0.052375231097519917
sz300502,2024-04-29,2024-04-26,487286.19612192945,2028681.6549999996,2,2,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-06-25,2024-06-24,487286.19612192945,CROSS_SECTION_SHOCK|RISK_REDUCTION,0.2401984534739284
sz300308,2024-07-12,2024-07-11,-80558.127465635072,841790.94999999995,2,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-07-22,2024-07-19,-80558.127465635072,TREND_OPEN|TREND_EXIT_OR_STALE,-0.095698495529840374
sz300502,2024-07-12,2024-07-11,-231585.15304784686,2314512.1999999997,2,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-07-24,2024-07-23,-231585.15304784686,CROSS_SECTION_SHOCK|TREND_EXIT_OR_STALE|RISK_REDUCTION,-0.10005786664155276
sz300308,2024-09-27,2024-09-26,63302.509308349807,386756.36999999994,1,1,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-10-18,2024-10-17,63302.509308349807,MARKET_WEAK_WARNING|SCHEDULED_SELECTION,0.16367541485703213
sz300502,2024-09-27,2024-09-26,156445.88633357594,1658356.6999999997,2,3,CONFIRMED_RECOVERY|RISK_RESTORATION,2024-11-18,2024-11-15,156445.88633357594,MARKET_WEAK_WARNING|TREND_EXIT_OR_STALE,0.094337898676187068
