date,symbol,pnl,carry,execution,units_before,units_after,log_contribution,carry_log_contribution,execution_log_contribution
2023-11-24,sh688008,-27084.110456875744,-27084.110456875744,0,33437.1734035505,33437.1734035505,-0.0077669640437058587,-0.0077669640437058587,0
2023-11-24,sz300308,-10879.072597156559,-40878.363280755286,29999.290683598727,15213.38417594169,0,-0.0031198132139329563,-0.011722769269927026,0.0086029560559940689
2023-11-27,sh688008,7690.54988281651,7690.54988281651,0,33437.1734035505,33437.1734035505,0.002215027967744451,0.002215027967744451,0
2023-11-28,sh688008,-4012.4608084259744,-4012.4608084259744,0,33437.1734035505,33437.1734035505,-0.0011550546119864652,-0.0011550546119864652,0
2023-11-29,sh688008,8359.2933508876249,8359.2933508876249,0,33437.1734035505,33437.1734035505,0.0024048600556269006,0.0024048600556269006,0
2023-11-30,sh688008,32434.058201443946,32434.058201443946,0,33437.1734035505,33437.1734035505,0.0092764863478813683,0.0092764863478813683,0
2023-12-01,sh688008,37115.262477941033,37115.262477941033,0,33437.1734035505,33437.1734035505,0.010510842981624757,0.010510842981624757,0
2023-12-04,sh688008,-17721.701903881803,-17721.701903881803,0,33437.1734035505,33437.1734035505,-0.0050059301127101915,-0.0050059301127101915,0
2023-12-04,sz300502,-1438.7452579090145,-0,-1438.7452579090145,0,35763.121690915912,-0.00040640894707229713,-0,-0.00040640894707229713
2023-12-05,sh688008,-58180.681722177935,-58180.681722177935,0,33437.1734035505,33437.1734035505,-0.016655700017813933,-0.016655700017813933,0
2023-12-05,sz300502,-16415.272856130392,-16415.272856130392,0,35763.121690915912,35763.121690915912,-0.0046992893914141092,-0.0046992893914141092,0
2023-12-06,sh688008,7690.5498828167483,7690.5498828167483,0,33437.1734035505,33437.1734035505,0.0022210646341051165,0.0022210646341051165,0
2023-12-06,sz300502,5471.7576187100876,5471.7576187100876,0,35763.121690915912,35763.121690915912,0.0015802676685663713,0.0015802676685663713,0
2023-12-07,sh688008,-38452.749414083024,-38452.749414083024,0,33437.1734035505,33437.1734035505,-0.011070507766017859,-0.011070507766017859,0
2023-12-07,sz300502,47064.268145245303,47064.268145245303,0,35763.121690915912,35763.121690915912,0.013549755321606821,0.013549755321606821,0
2023-12-08,sh688008,20062.304042130108,20062.304042130108,0,33437.1734035505,33437.1734035505,0.005667853295857948,0.005667853295857948,0
2023-12-08,sz300502,104503.06058744964,58758.808938174865,45744.251649274775,35763.121690915912,64326.549302229265,0.029523429369527746,0.016600102769929001,0.012923326599598743
2023-12-11,sh688008,83258.561774840811,83258.561774840811,0,33437.1734035505,33437.1734035505,0.022739891162385818,0.022739891162385818,0
2023-12-11,sz300502,35443.928665528452,35443.928665528452,0,64326.549302229265,64326.549302229265,0.0096805789463569533,0.0096805789463569533,0
2023-12-12,sh688008,18056.073637917241,18056.073637917241,0,33437.1734035505,33437.1734035505,0.0048957629256419855,0.0048957629256419855,0
2023-12-12,sz300502,-83688.840642200405,-83688.840642200405,0,64326.549302229265,64326.549302229265,-0.022691573568111901,-0.022691573568111901,0
2023-12-13,sh688008,-12706.125893349037,-12706.125893349037,0,33437.1734035505,33437.1734035505,-0.0034875401957570099,-0.0034875401957570099,0
2023-12-13,sz300502,-11450.125775796634,-11450.125775796634,0,64326.549302229265,64326.549302229265,-0.0031427969646095513,-0.0031427969646095513,0
2023-12-14,sh688008,48149.529701112646,48149.529701112646,0,33437.1734035505,33437.1734035505,0.013089857593980642,0.013089857593980642,0
2023-12-14,sz300502,46572.421694813769,46572.421694813769,0,64326.549302229265,64326.549302229265,0.012661107420491367,0.012661107420491367,0
2023-12-15,sh688008,-40458.979818296131,-40458.979818296131,0,33437.1734035505,33437.1734035505,-0.011056302791678411,-0.011056302791678411,0
2023-12-15,sz300502,-91922.638952885522,-91922.638952885522,0,64326.549302229265,64326.549302229265,-0.025119875346279449,-0.025119875346279449,0
2023-12-18,sh688008,-29424.712595124525,-29424.712595124525,0,33437.1734035505,33437.1734035505,-0.0081954580000634832,-0.0081954580000634832,0
2023-12-18,sz300502,23028.90465019811,23028.90465019811,0,64326.549302229265,64326.549302229265,0.0064140786503191502,0.0064140786503191502,0
2023-12-19,sh688008,9696.7802870298547,9696.7802870298547,0,33437.1734035505,33437.1734035505,0.002697340602579259,0.002697340602579259,0
2023-12-19,sz300502,5853.7159865029325,5853.7159865029325,0,64326.549302229265,64326.549302229265,0.0016283204671019734,0.0016283204671019734,0
2023-12-20,sh688008,-26415.366988805104,-26415.366988805104,0,33437.1734035505,33437.1734035505,-0.0074502566155190244,-0.0074502566155190244,0
2023-12-20,sz300502,-87291.127403125298,-87291.127403125298,0,64326.549302229265,64326.549302229265,-0.024619809358956263,-0.024619809358956263,0
2023-12-21,sh688008,37115.262477941273,37115.262477941273,0,33437.1734035505,33437.1734035505,0.010506286087982731,0.010506286087982731,0
2023-12-21,sz300502,50560.66775155229,50560.66775155229,0,64326.549302229265,64326.549302229265,0.014312301859995255,0.014312301859995255,0
2023-12-22,sh688008,-42130.838488473797,-42130.838488473797,0,33437.1734035505,33437.1734035505,-0.011955269572885974,-0.011955269572885974,0
2023-12-22,sz300502,-62654.059020371315,-62654.059020371315,0,64326.549302229265,64326.549302229265,-0.017779047184854204,-0.017779047184854204,0
2023-12-25,sh688008,-65202.488136923334,-65202.488136923334,0,33437.1734035505,33437.1734035505,-0.018902449294365138,-0.018902449294365138,0
2023-12-25,sz300502,20327.189579504378,20327.189579504378,0,64326.549302229265,64326.549302229265,0.0058929295691392842,0.0058929295691392842,0
2023-12-26,sh688008,-5609.0407691482469,-49152.644903219436,43543.604134071189,33437.1734035505,0,-0.0016548533567420981,-0.014501663075484632,0.012846809718742535
2023-12-26,sz300502,-69279.693598500802,-69279.693598500802,0,64326.549302229265,64326.549302229265,-0.020439811052211831,-0.020439811052211831,0
2023-12-27,sz300502,-11128.493029285781,-11128.493029285781,0,64326.549302229265,64326.549302229265,-0.0033253379883587731,-0.0033253379883587731,0
2023-12-28,sz300502,42005.236694355852,42005.236694355852,0,64326.549302229265,64326.549302229265,0.012494222884801561,0.012494222884801561,0
2023-12-29,sz300502,33449.805637159188,33449.805637159188,0,64326.549302229265,64326.549302229265,0.0098389983360344206,0.0098389983360344206,0
2024-01-02,sz300502,-44256.665919933657,-44256.665919933657,0,64326.549302229265,64326.549302229265,-0.013038554055971706,-0.013038554055971706,0
2024-01-03,sz300502,-47601.646483649783,-47601.646483649783,0,64326.549302229265,64326.549302229265,-0.014216427562241282,-0.014216427562241282,0
2024-01-04,sz300502,3016.3418351790606,34800.663172506058,-31784.321337326997,64326.549302229265,0,0.00090686540844480638,0.010462845176899969,-0.0095559797684551633
2024-01-25,sz300394,36442.202277988814,0,36442.202277988814,0,33490.153568202346,0.010891876220859234,0,0.010891876220859234
2024-01-26,sz300308,-7143.8831227263008,-0,-7143.8831227263008,0,4573.4219993459064,-0.0021511704761350086,-0,-0.0021511704761350086
2024-01-26,sz300394,-78767.164821904153,-58339.847515808637,-20427.317306095523,33490.153568202346,53689.158543326725,-0.023718417076940741,-0.017567330736274984,-0.0061510863406657604
2024-01-29,sz300308,-39893.960100294338,-39893.960100294338,0,4573.4219993459064,4573.4219993459064,-0.012610183780287759,-0.012610183780287759,0
2024-01-29,sz300394,-186462.44762097366,-186462.44762097366,0,53689.158543326725,53689.158543326725,-0.058939391494639053,-0.058939391494639053,0
2024-01-30,sz300308,-3271.3255916264761,-8607.1802027690192,5335.854611142543,4573.4219993459064,0,-0.0010744096891347312,-0.0028268778349836545,0.0017524681458489231
2024-01-30,sz300394,-10790.123821614148,2523.3904515363879,-13313.514273150537,53689.158543326725,0,-0.0035438274962846985,0.00082876347054552761,-0.0043725909668302261
2024-02-19,sz300394,45123.108816865271,0,45123.108816865271,0,8299.0584737363733,0.014744927018833138,0,0.014744927018833138
2024-02-20,sz300394,-2671.1991556626222,-5776.1446977204987,3104.9455420578765,8299.0584737363733,15425.122065317206,-0.0008668425392405649,-0.0018744420183641889,0.0010075994791236239
2024-02-21,sz300394,-31760.32633248809,-31760.32633248809,0,15425.122065317206,15425.122065317206,-0.010366576680632492,-0.010366576680632492,0
2024-02-21,sz300502,-1117.7954412087738,-0,-1117.7954412087738,0,1418.654881371702,-0.00036484864901085561,-0,-0.00036484864901085561
2024-02-22,sz300394,3717.4544177414414,3717.4544177414414,0,15425.122065317206,15425.122065317206,0.0012190901056261382,0.0012190901056261382,0
2024-02-22,sz300502,391.54874725858946,391.54874725858946,0,1418.654881371702,1418.654881371702,0.00012840324319114642,0.00012840324319114642,0
2024-02-23,sz300394,-23831.81359091511,-23831.81359091511,0,15425.122065317206,15425.122065317206,-0.0078408173580781469,-0.0078408173580781469,0
2024-02-23,sz300502,-72.351398949959545,-72.351398949959545,0,1418.654881371702,1418.654881371702,-2.3804067726693578e-05,-2.3804067726693578e-05,0
