date,symbol,pnl,carry,execution,units_before,units_after
2023-01-19,sz300502,6998.4501567218858,0,6998.4501567218858,0,100303.14232902032
2023-01-20,sh603986,6519.1003264141518,0,6519.1003264141518,0,1522.0190574298224
2023-01-20,sz300502,6620.0073937152356,6620.0073937152356,0,100303.14232902032,100303.14232902032
2023-01-30,sh603986,-2100.3862992531481,-2100.3862992531481,0,1522.0190574298224,1522.0190574298224
2023-01-30,sz300502,5817.58225508334,5817.58225508334,0,100303.14232902032,100303.14232902032
2023-01-31,sh603986,-10197.527684779814,-10197.527684779814,0,1522.0190574298224,1522.0190574298224
2023-01-31,sz300502,-27536.088917816392,-22668.510166358679,-4867.578751457715,100303.14232902032,133787.34262070723
2023-02-01,sh603986,684.90857584342439,684.90857584342439,0,1522.0190574298224,1522.0190574298224
2023-02-01,sz300502,31707.600201107627,31707.600201107627,0,133787.34262070723,133787.34262070723
2023-02-02,sh603986,3181.0198300283123,3181.0198300283123,0,1522.0190574298224,1522.0190574298224
2023-02-02,sz300502,16990.992512829907,16990.992512829907,0,133787.34262070723,133787.34262070723
2023-02-03,sh603986,654.46819469483398,654.46819469483398,0,1522.0190574298224,1522.0190574298224
2023-02-03,sz300502,12308.435521104899,12308.435521104899,0,133787.34262070723,133787.34262070723
2023-02-06,sh603986,-4763.9196497553376,-4763.9196497553376,0,1522.0190574298224,1522.0190574298224
2023-02-06,sz300502,41340.288869798678,41340.288869798678,0,133787.34262070723,133787.34262070723
2023-02-07,sh603986,-1369.8171516868488,-1369.8171516868488,0,1522.0190574298224,1522.0190574298224
2023-02-07,sz300502,83349.514452700518,83349.514452700518,0,133787.34262070723,133787.34262070723
2023-02-08,sh603986,-624.02781354622198,-624.02781354622198,0,1522.0190574298224,1522.0190574298224
2023-02-08,sz300502,-17927.503911174816,-17927.503911174816,0,133787.34262070723,133787.34262070723
2023-02-09,sh603986,7610.0952871491118,7610.0952871491118,0,1522.0190574298224,1522.0190574298224
2023-02-09,sz300502,166699.02890540127,166699.02890540127,0,133787.34262070723,133787.34262070723
2023-02-10,sh603986,-2328.68915786763,-2328.68915786763,0,1522.0190574298224,1522.0190574298224
2023-02-10,sz300502,22476.273560278718,22476.273560278718,0,133787.34262070723,133787.34262070723
2023-02-13,sh603986,761.0095287149112,761.0095287149112,0,1522.0190574298224,1522.0190574298224
2023-02-13,sz300502,61408.39026290481,61408.39026290481,0,133787.34262070723,133787.34262070723
2023-02-14,sh603986,-1811.2026783414851,-1811.2026783414851,0,1522.0190574298224,1522.0190574298224
2023-02-14,sz300502,-66358.521939870843,-66358.521939870843,0,133787.34262070723,133787.34262070723
2023-02-15,sh603986,1385.0373422611333,1385.0373422611333,0,1522.0190574298224,1522.0190574298224
2023-02-15,sz300502,33714.410340418312,33714.410340418312,0,133787.34262070723,133787.34262070723
2023-02-16,sh603986,-5235.7455575585855,-5235.7455575585855,0,1522.0190574298224,1522.0190574298224
2023-02-16,sz300502,-76660.147321665296,-76660.147321665296,0,133787.34262070723,133787.34262070723
2023-02-17,sh603986,-6986.0674736028895,-6986.0674736028895,0,1522.0190574298224,1522.0190574298224
