candidate,scope,ranking,status,start,end,sessions,wealth,total_return,cagr,max_drawdown,inherited_drawdown,sharpe_zero_rf,orders,orders_per_year,gross_turnover,fees,slippage,average_exposure,blocked_attempts,deficit,objective
0,union,forecast,MEASURED,2023-01-03,2025-12-31,727,1.4172429945143683,0.4172429945143683,0.12359151658022061,0.35600565273843843,0.35600565273843843,0.54938028547933226,269,89.892268984446488,48.827157599334441,60918.652714259755,108647.52800073555,0.51765866558593487,27,1.0429495554272146,-1.7369913938404049
0,chatgpt_5,forecast,MEASURED,2023-01-03,2025-12-31,727,10.527836880741912,9.527836880741912,1.1960241979180104,0.2549784876146034,0.2549784876146034,2.1241350446378409,134,44.779048490393414,36.964034173112879,186783.2122846623,339943.4172682591,0.36912630177945821,20,0.12605042016806722,-0.8326576293160628
0,joint_optical_leader_removal,forecast,MEASURED,2023-01-03,2025-12-31,727,1.2826302357902937,0.28263023579029367,0.08673708081553122,0.30112276675753857,0.30112276675753857,0.45120197273698154,265,88.555580969807878,42.586785701754977,49130.856707070547,87743.396183997495,0.51966237228113366,22,0.48044692737430172,-1.2283739306200305
1,union,price,MEASURED,2023-01-03,2025-12-31,727,1.190271956275663,0.19027195627566296,0.059934046974795319,0.55541890228142021,0.55541890228142021,0.34822467002161706,296,98.91491308325709,51.036806207734415,61826.720207188286,109927.94009712165,0.49653158589618018,36,1.2174811709251554,-2.0791282346932034
1,chatgpt_5,price,MEASURED,2023-01-03,2025-12-31,727,10.527836880741912,9.527836880741912,1.1960241979180104,0.2549784876146034,0.2549784876146034,2.1241350446378409,134,44.779048490393414,36.964034173112879,186783.2122846623,339943.4172682591,0.36912630177945821,20,0.12605042016806722,-0.8326576293160628
1,joint_optical_leader_removal,price,MEASURED,2023-01-03,2025-12-31,727,0.84130032566326429,-0.15869967433673571,-0.056111392370760793,0.53785298554957683,0.53785298554957683,-0.074159125603279863,322,107.60338517840806,51.441996443754036,47522.490783018569,82882.444400027045,0.47460903585774911,60,0.89474118218005338,-1.8657366217430158
