date,symbol,signal,actual_units,target_units,stop,price,health,health_closes,entry,readmit,score,risk_cap,cash_fraction,occupied,cut,restoration_witness,held_symbols
2024-04-12,sz300308,2024-03-25,0,0,104.85899999999999,119.444,True,5,True,True,1.5685421644568927,0,1,0,False,False,
2024-04-12,sz300394,2024-03-25,0,0,45.754799999999989,59.423000000000002,True,1,True,True,1.9023134477732917,0,1,0,False,False,
2024-04-15,sz300308,2024-03-25,0,0,104.85899999999999,119.566,True,6,True,True,1.5370196231268212,0,1,0,False,False,
2024-04-15,sz300394,2024-03-25,0,0,45.754799999999989,58.567,True,2,False,True,1.739344048673219,0,1,0,False,False,
2024-04-16,sz300308,2024-03-25,0,0,104.85899999999999,117.31,True,7,True,False,1.3977437920968037,0,1,0,False,False,
2024-04-16,sz300394,2024-03-25,0,0,45.754799999999989,58.957000000000001,True,3,False,True,1.8111730953912959,0,1,0,False,False,
2024-04-17,sz300308,2024-03-25,0,0,104.85899999999999,123.23699999999999,True,8,True,False,1.3168803812869012,0,1,0,False,False,
2024-04-17,sz300394,2024-03-25,0,0,45.754799999999989,60.844999999999999,True,4,True,True,1.8460200646535376,0,1,0,False,False,
2024-04-18,sz300308,2024-03-25,0,0,104.85899999999999,122.354,True,9,True,False,1.1743472313654637,0,1,0,False,False,
2024-04-18,sz300394,2024-03-25,0,0,45.754799999999989,59.606000000000002,True,5,True,True,1.8111858406102861,0,1,0,False,False,
2024-04-19,sz300308,2024-03-25,0,0,104.85899999999999,120.428,True,10,True,False,1.4523300965128199,0,1,0,False,False,
2024-04-19,sz300394,2024-03-25,0,0,45.754799999999989,57.491999999999997,True,6,True,False,2.0224084121589572,0,1,0,False,False,
2024-04-22,sz300394,2024-03-25,0,0,45.754799999999989,54.682000000000002,False,0,False,False,1.7078455315117875,0,1,0,False,False,
2024-04-23,sz300394,2024-03-25,0,0,45.754799999999989,56.037999999999997,False,0,False,False,1.6980480810990677,0,1,0,False,False,
2024-04-24,sz300394,2024-03-25,0,0,45.754799999999989,53.698,False,0,False,False,1.7387797468194697,0,1,0,False,False,
2024-06-24,sh688256,2024-06-24,17014.650484396989,0,123.83075000000001,137.45599999999999,True,11,True,False,2.6065330448316555,0,0.13820383308499254,2,True,False,sh688256 sz300502
2024-06-24,sz300502,2024-06-24,23859.676117801435,0,49.408500000000004,55.661000000000001,True,15,True,False,3.9708643703304256,0,0.13820383308499254,2,True,False,sh688256 sz300502
2024-06-25,sh688256,2024-06-24,0,0,123.83075000000001,131.34200000000001,False,0,False,True,2.1005788357763828,0,1,0,False,False,
2024-06-25,sz300502,2024-06-24,0,0,49.408500000000004,52.945999999999998,False,0,False,True,3.3057352266496927,0,1,0,False,False,
2024-06-26,sh688256,2024-06-24,0,0,123.83075000000001,135.215,False,0,False,True,2.3302135198966609,0,1,0,False,False,
2024-06-26,sz300502,2024-06-24,0,0,49.408500000000004,54.390000000000001,False,0,False,True,3.4605247141060036,0,1,0,False,False,
2024-06-27,sh688256,2024-06-24,0,0,123.83075000000001,132.28899999999999,False,0,False,True,2.0302710951145202,0,1,0,False,False,
2024-06-27,sz300502,2024-06-24,0,0,49.408500000000004,52.569000000000003,False,0,False,True,3.1356019615298627,0,1,0,False,False,
2024-06-28,sh688256,2024-06-24,0,0,123.83075000000001,132.32900000000001,False,0,False,True,2.0029114607537082,0,1,0,False,False,
2024-06-28,sz300502,2024-06-24,0,0,49.408500000000004,52.829000000000001,False,0,False,True,4.2037970472627677,0,1,0,False,False,
2024-07-01,sh688256,2024-06-24,0,0,123.83075000000001,136.47,False,0,False,True,2.2228590403422142,0,1,0,False,False,
2024-07-01,sz300502,2024-06-24,0,0,49.408500000000004,55.268000000000001,True,1,False,True,4.290870190049735,0,1,0,False,False,
2024-07-02,sh688256,2024-06-24,0,0,123.83075000000001,131.208,False,0,False,True,2.0889163976303213,0,1,0,False,False,
2024-07-02,sz300502,2024-06-24,0,0,49.408500000000004,56.604999999999997,True,2,False,True,4.6427239166123009,0,1,0,False,False,
2024-07-03,sh688256,2024-06-24,0,0,123.83075000000001,130.20099999999999,False,0,False,True,2.0734582815135538,0,1,0,False,False,
2024-07-03,sz300502,2024-06-24,0,0,49.408500000000004,55.094000000000001,True,3,False,True,4.2572478073184863,0,1,0,False,False,
2024-07-04,sh688256,2024-06-24,0,0,123.83075000000001,128.83199999999999,False,0,False,True,1.8092148568117952,0,1,0,False,False,
2024-07-04,sz300502,2024-06-24,0,0,49.408500000000004,56.287999999999997,True,4,False,True,4.2502437282441559,0,1,0,False,False,
2024-07-05,sh688256,2024-06-24,0,0,123.83075000000001,128.38900000000001,False,0,False,True,1.4326705849452337,0,1,0,False,False,
2024-07-05,sz300502,2024-06-24,0,0,49.408500000000004,56.698999999999998,True,5,True,True,3.7133323807191609,0,1,0,False,False,
